date,hr0,hr1,hr2,hr3,hr4,hr5,hr6,hr7,hr8,hr9,hr10,hr11
2011-09-14,23.339,24.159,24.98,24.979,24.16,24.159,22.519,21.7,22.52,20.06,20.059,19.237
2011-09-15,20.059,19.24,19.24,17.599,15.138,12.679,12.679,11.86,11.86,11.859,11.037,11.039
2011-09-16,14.319,15.139,15.138,15.14,14.32,14.32,14.32,13.5,13.499,13.499,12.679,13.5
2011-09-17,14.32,14.32,14.319,14.32,15.14,14.319,14.32,14.32,14.32,13.499,13.499,11.858
2011-09-18,15.139,15.959,16.778,16.78,15.959,15.96,15.96,15.139,15.14,15.138,15.138,15.139
2011-09-19,16.778,17.599,17.599,17.6,17.6,16.779,15.959,15.96,15.959,15.96,15.959,15.959
2011-09-20,15.958,15.96,16.778,18.42,17.6,17.599,17.6,16.779,15.96,15.96,15.96,15.96
2011-09-21,19.24,20.06,20.06,20.06,20.059,20.058,19.238,18.419,18.419,17.6,18.419,17.599
2011-09-22,20.058,20.059,20.06,20.88,20.88,20.059,19.239,19.239,18.419,19.239,18.42,18.419
2011-09-23,18.42,17.599,17.599,18.418,18.419,17.6,17.598,18.42,17.599,17.6,17.6,16.778
2011-09-24,18.419,19.24,20.06,20.06,19.239,20.059,19.24,18.42,18.42,18.419,18.42,17.6
2011-09-25,20.06,20.879,20.06,20.059,21.699,20.879,20.879,19.239,19.239,18.419,18.419,18.418
2011-09-26,20.879,21.699,21.699,22.519,21.699,21.699,20.06,20.057,19.238,19.239,18.42,18.42
2011-09-27,20.059,21.698,20.88,20.879,20.057,20.06,19.239,19.239,18.418,17.6,17.599,17.6
2011-09-28,20.88,21.699,22.519,21.699,21.7,21.699,20.059,20.06,17.6,17.599,17.599,17.6
2011-09-29,20.06,19.24,20.88,20.879,20.88,20.06,19.24,18.419,17.6,16.78,15.96,14.32
2011-09-30,19.239,20.06,19.238,19.24,18.42,18.42,16.778,15.139,15.139,14.319,14.319,14.32
2011-10-01,9.4,9.4,10.219,10.218,9.399,9.4,8.58,8.58,7.76,7.759,7.758,7.76
2011-10-02,9.4,9.4,7.759,7.76,7.759,7.759,7.759,8.579,7.759,7.76,7.759,7.759
2011-10-03,9.399,10.22,9.399,9.399,9.4,9.399,9.397,9.399,9.399,9.4,9.398,9.4
2011-10-04,15.959,15.959,16.779,16.78,16.779,15.958,15.139,14.32,14.319,13.5,13.499,12.679
2011-10-05,18.42,19.24,19.24,19.239,19.239,19.24,17.6,16.78,14.32,13.499,14.319,13.499
2011-10-06,15.957,15.959,16.78,16.779,16.78,15.96,15.139,14.32,13.5,11.859,11.859,11.04
2011-10-07,17.6,17.599,18.42,20.059,19.239,17.599,15.959,15.959,15.139,13.498,13.499,13.499
2011-10-08,18.418,18.419,18.419,20.059,19.238,18.42,17.599,15.14,14.319,14.319,13.5,12.68
2011-10-09,19.24,20.059,20.88,20.88,20.059,18.419,19.239,15.958,15.958,15.139,14.318,13.499
2011-10-10,21.7,22.52,23.338,22.52,21.699,20.06,19.24,16.779,17.6,15.959,15.96,15.14
2011-10-11,17.599,17.598,17.599,17.599,17.6,17.599,17.599,16.779,16.78,16.78,15.96,15.959
2011-10-12,15.139,15.139,15.139,15.139,15.959,15.139,15.14,15.139,15.139,15.138,15.139,15.139
2011-10-13,18.419,19.239,20.06,20.059,20.06,18.419,18.418,18.42,18.419,18.419,18.418,16.78
2011-10-14,14.32,15.96,18.419,18.418,17.6,16.779,15.139,15.139,14.319,13.499,11.859,11.858
2011-10-15,16.78,17.599,17.599,18.419,18.42,16.779,15.139,13.499,13.5,13.499,13.499,12.679
2011-10-16,16.78,17.6,17.599,18.419,17.6,16.779,15.96,15.14,15.139,15.14,15.959,15.96
2011-10-17,15.959,15.959,16.779,15.96,16.779,15.959,15.959,15.14,14.319,13.499,13.498,12.679
2011-10-19,14.32,15.14,15.139,15.139,15.96,15.96,15.96,17.598,17.6,16.78,16.779,16.779
2011-10-20,12.68,13.5,12.679,12.68,12.678,12.68,11.86,11.86,11.859,11.04,11.039,10.218
2011-10-21,13.498,12.679,14.319,13.5,13.499,11.859,11.04,11.04,11.039,10.218,10.219,9.398
2011-10-22,11.859,13.5,12.679,12.679,13.5,11.859,11.04,11.038,10.22,9.399,9.4,8.58
2011-10-23,13.5,14.32,14.32,14.319,14.32,13.499,13.499,11.858,11.039,11.039,10.219,10.219
2011-10-24,14.319,15.14,15.14,15.958,15.139,14.32,15.139,12.679,12.679,11.86,12.678,11.859
2011-10-25,15.14,15.959,15.958,15.96,15.959,15.959,14.318,12.68,11.859,11.04,11.859,11.04
2011-10-26,16.78,15.96,14.32,14.32,14.319,14.319,14.32,13.5,13.499,14.319,12.68,12.678
2011-10-27,13.499,13.5,14.319,14.32,15.959,13.5,12.68,11.039,10.22,9.4,7.76,6.939
2011-10-28,8.579,8.579,7.758,7.759,7.758,7.759,7.759,7.759,6.939,6.12,5.299,5.299
2011-10-29,2.839,2.84,2.839,2.019,2.018,2.02,2.019,2.839,2.84,2.839,2.019,2.02
2011-10-30,8.579,9.399,10.219,10.22,10.219,9.399,7.758,15.96,6.939,6.119,5.298,3.659
2011-10-31,10.219,11.039,11.04,11.04,10.218,10.219,9.399,9.398,9.399,7.76,7.759,7.759
2011-11-01,13.5,12.678,13.499,13.499,12.679,11.039,10.218,10.218,9.398,7.758,7.758,6.939
2011-11-02,11.859,12.678,13.5,12.678,12.68,11.04,10.22,9.398,9.399,8.579,7.759,7.76
2011-11-03,13.5,14.319,14.319,14.32,14.319,12.679,11.859,11.039,10.219,9.399,9.4,9.399
2011-11-04,12.68,11.04,11.039,11.859,11.859,10.22,10.219,9.4,7.76,6.94,6.94,6.12
2011-11-05,7.759,9.399,10.22,9.399,9.399,8.58,7.759,6.94,6.118,6.119,5.299,4.48
2011-11-06,11.039,11.859,11.859,12.68,11.86,11.04,10.218,8.579,7.758,7.76,7.76,6.939
2011-11-07,11.859,15.139,15.958,15.957,14.32,13.499,11.86,11.86,9.4,8.579,7.759,7.758
2011-11-08,14.318,15.14,15.96,16.778,15.959,14.319,12.68,11.859,9.398,9.4,7.759,7.759
2011-11-09,13.499,13.5,14.32,14.32,14.32,11.86,11.039,11.039,11.04,9.399,9.4,8.58
2011-11-10,10.219,7.759,7.76,7.76,7.76,7.759,7.76,7.759,7.76,7.759,7.759,6.939
2011-11-11,6.939,8.579,8.578,7.759,7.759,6.939,6.938,6.12,6.12,5.299,6.119,5.299
2011-11-12,11.04,12.68,13.5,14.32,14.32,13.499,10.219,10.219,10.22,10.219,10.218,9.399
2011-11-13,14.319,14.319,15.139,13.499,15.14,14.32,14.32,13.498,13.499,12.68,12.68,11.858
2011-11-14,15.96,17.599,18.419,19.239,18.42,18.42,15.959,17.599,17.599,17.599,16.78,15.96
2011-11-16,11.86,11.86,11.859,12.679,12.679,12.678,11.86,11.859,11.039,11.04,10.219,10.218
2011-11-18,6.119,6.94,6.938,6.939,6.94,6.118,5.3,4.479,4.48,4.48,3.658,3.66
2011-11-19,9.399,10.219,10.219,10.22,10.22,9.399,8.579,6.939,7.759,7.759,8.58,8.58
2011-11-20,13.5,15.139,14.319,14.32,14.32,14.319,15.138,13.499,14.319,12.679,11.859,11.86
2011-11-21,13.5,13.5,12.679,11.039,11.038,10.22,10.22,9.399,9.4,9.399,9.4,9.398
2011-11-22,9.399,10.22,10.218,11.038,11.04,11.038,11.039,11.859,11.86,11.86,13.499,12.68
2011-11-23,12.68,11.04,10.219,10.219,9.398,8.58,9.399,8.579,7.758,7.76,6.939,6.939
2011-11-24,11.859,12.679,13.499,13.5,13.5,12.679,10.219,9.399,7.759,7.759,7.758,6.939
2011-11-25,11.859,13.499,14.32,14.319,13.499,13.5,11.859,10.219,9.4,7.76,6.939,6.94
2011-11-26,11.039,12.678,12.679,13.499,11.859,11.86,10.219,9.4,10.22,8.579,8.58,7.759
2011-11-27,15.14,15.139,18.42,18.419,15.96,15.139,13.5,12.678,13.5,12.679,12.68,12.68
2011-11-28,15.96,16.78,17.6,16.779,15.959,16.78,15.959,15.139,15.14,15.14,14.32,14.32
2011-11-29,10.22,10.219,9.4,9.399,9.4,9.399,9.399,9.399,8.579,8.58,8.579,7.759
2011-11-30,7.759,8.578,8.579,7.758,7.76,6.939,6.939,6.12,6.119,6.12,5.3,4.478
2011-12-01,7.76,9.398,9.399,9.399,9.399,7.76,7.759,6.94,6.938,5.299,5.3,3.658
2011-12-02,7.76,9.399,10.219,10.218,10.219,10.218,9.398,6.939,8.578,6.94,6.118,6.119
2011-12-03,7.759,7.76,7.76,8.579,8.58,7.759,6.939,5.3,5.298,5.298,6.119,5.3
2011-12-04,7.759,9.399,10.219,10.218,10.219,8.58,8.579,8.58,7.76,7.759,6.94,6.94
2011-12-05,9.399,10.219,11.859,11.858,13.498,10.219,11.039,11.86,11.858,11.039,11.04,11.858
2011-12-06,11.859,11.858,12.68,13.499,11.86,11.859,11.859,11.859,11.86,11.04,11.858,11.859
2011-12-07,11.038,11.039,11.039,10.219,10.219,9.399,9.399,6.94,6.939,5.299,2.839,2.839
2011-12-08,4.478,5.3,6.119,6.12,6.12,5.3,4.478,3.659,3.659,4.479,3.659,2.839
2011-12-09,7.76,8.579,8.58,8.58,7.76,6.939,6.939,6.94,5.298,5.299,4.48,4.479
2011-12-10,6.12,6.939,6.939,6.938,6.12,4.48,3.659,3.66,2.839,2.02,2.019,1.2
2011-12-11,3.658,5.3,5.3,5.3,5.3,4.48,2.839,2.019,2.019,2.017,2.019,1.198
2011-12-12,4.48,5.299,6.12,6.12,6.119,5.299,5.3,4.479,5.299,3.66,3.659,2.837
2011-12-13,7.759,9.399,9.399,9.4,8.58,7.76,6.939,6.12,6.12,5.299,5.298,3.659
2011-12-14,7.758,7.759,8.579,8.58,8.58,7.759,7.76,7.759,6.939,6.939,6.94,6.119
2011-12-15,11.858,13.499,14.32,14.32,11.859,14.32,14.319,14.319,14.319,13.5,14.32,14.319
2011-12-16,6.939,6.939,6.939,6.118,6.119,6.12,6.12,6.119,6.119,6.119,5.299,5.299
2011-12-17,4.478,4.48,4.479,4.478,4.478,3.659,3.658,2.839,2.019,1.2,1.199,1.2
2011-12-18,3.659,5.299,5.3,6.119,4.48,4.48,4.48,3.658,2.839,2.019,2.019,1.199
2011-12-19,5.3,6.94,7.76,8.578,9.399,8.578,7.759,7.759,9.398,7.759,7.758,7.76
2011-12-20,11.039,11.04,11.04,11.039,11.04,9.4,8.58,8.58,7.759,7.759,7.76,8.578
2011-12-21,11.859,11.038,12.679,12.68,11.04,11.038,11.04,13.499,13.5,13.5,13.499,13.499
2011-12-22,12.679,11.86,11.859,12.679,11.86,11.039,11.038,11.039,10.219,10.219,7.759,9.399
2011-12-23,9.399,9.4,9.399,8.58,8.579,7.759,7.758,6.939,6.12,6.12,6.119,6.12
2011-12-24,6.938,6.94,6.939,6.119,6.117,4.479,5.3,5.298,3.659,3.66,2.839,2.84
2011-12-25,5.298,6.119,6.939,6.939,7.758,6.94,6.12,6.119,6.118,5.3,4.479,3.658
2011-12-26,7.758,8.579,8.578,8.58,7.76,6.939,6.119,5.299,5.298,3.66,3.659,3.659
2011-12-27,5.3,5.299,10.219,10.219,11.038,9.399,8.58,6.938,6.117,6.119,6.119,5.3
2011-12-28,6.939,6.94,6.12,6.12,5.299,4.479,3.659,2.839,2.84,2.02,2.02,2.019
2011-12-29,3.659,4.48,5.299,5.298,5.298,5.299,5.3,5.298,4.479,4.479,4.479,5.3
2011-12-30,6.12,7.759,9.4,10.219,10.22,8.579,7.759,6.939,6.939,7.76,6.94,7.758
2011-12-31,14.319,13.5,11.86,11.859,11.039,10.22,10.22,10.219,10.219,9.4,8.58,7.759
2012-01-01,9.398,10.219,11.038,11.859,11.04,12.678,11.858,10.218,11.038,11.039,11.86,11.04
2012-01-02,4.479,5.3,5.3,4.478,3.659,3.658,3.66,2.84,2.839,2.839,2.019,2.02
2012-01-03,0.379,0.378,-0.441,-0.44,-1.26,-1.261,-1.261,-2.081,-2.08,-2.901,-2.9,-2.901
2012-01-04,-2.902,-1.261,-1.261,0.38,0.38,1.199,1.199,1.2,1.198,1.199,1.2,1.199
2012-01-05,5.3,6.939,6.94,7.759,7.758,7.76,6.939,6.939,5.299,3.659,3.659,2.839
2012-01-06,7.76,9.4,11.86,14.319,14.319,11.859,13.5,11.859,10.219,9.399,7.76,7.76
2012-01-07,9.399,11.04,13.499,16.78,15.959,15.138,15.139,14.319,13.5,11.039,11.039,10.219
2012-01-08,8.579,9.4,9.399,9.399,9.4,8.58,6.939,6.119,5.299,4.479,3.659,3.659
2012-01-09,3.658,3.658,2.019,2.02,2.019,2.02,1.199,1.199,1.2,1.199,1.199,2.02
2012-01-10,10.219,10.22,10.218,10.22,10.22,10.22,9.4,8.58,6.939,6.119,5.299,3.66
2012-01-11,5.3,6.119,6.119,6.94,6.94,6.939,6.939,6.119,6.119,6.939,6.94,6.939
2012-01-12,6.939,10.219,10.22,11.04,11.86,11.859,11.04,10.22,10.22,11.04,8.58,9.397
2012-01-13,2.838,3.66,3.66,3.66,4.48,4.479,3.66,3.66,2.84,2.84,1.199,0.379
2012-01-14,2.019,2.019,2.84,2.839,2.84,2.838,2.019,1.199,1.199,0.379,-0.441,-0.441
2012-01-15,0.379,1.199,1.199,2.019,2.019,2.019,0.379,-0.441,-0.44,-0.441,0.379,-0.44
2012-01-16,1.198,2.839,2.839,3.66,3.659,3.66,3.66,3.658,3.659,4.479,5.3,3.659
2012-01-17,6.118,8.579,11.037,11.038,11.858,11.859,11.86,11.859,11.86,11.859,11.86,11.859
2012-01-18,5.299,5.3,5.299,5.3,4.478,3.659,2.839,2.019,2.019,1.199,0.38,-0.441
2012-01-19,1.2,2.02,2.839,3.66,3.66,3.659,3.66,3.66,3.659,3.659,3.66,3.659
2012-01-20,1.199,2.019,2.019,2.02,1.199,2.019,1.199,1.2,1.199,1.199,1.199,-0.441
2012-01-21,1.198,1.2,1.2,1.199,1.2,1.199,1.2,0.379,0.379,0.38,0.379,-0.44
2012-01-22,-0.44,-0.441,-0.44,-0.44,-0.44,-0.44,-0.441,-0.442,-0.44,-0.44,-0.44,-0.441
2012-01-23,2.018,2.019,2.018,2.02,2.839,2.84,2.84,3.659,3.658,3.659,3.66,4.48
2012-01-24,6.939,6.938,7.76,9.4,9.399,10.22,9.4,11.04,6.119,7.76,6.119,6.119
2012-01-25,6.118,6.94,6.939,7.759,6.939,7.759,6.12,6.939,6.119,5.299,5.299,4.48
2012-01-26,6.939,8.578,9.399,10.218,9.398,10.218,10.218,9.399,9.4,9.399,8.579,9.4
2012-01-27,13.499,13.499,13.5,12.68,11.039,10.22,9.399,7.76,6.94,6.939,6.939,6.12
2012-01-28,5.3,6.94,8.579,9.4,10.219,10.218,10.219,10.219,9.399,7.759,6.94,6.119
2012-01-29,6.119,6.12,6.119,7.759,7.76,7.759,6.939,6.119,5.299,5.3,6.119,5.299
2012-01-30,3.659,5.3,6.118,6.118,6.939,7.759,6.94,5.298,5.299,5.3,4.479,3.658
2012-01-31,9.399,11.86,13.499,15.138,15.139,15.139,15.139,13.498,9.4,11.86,11.039,11.04
2012-02-01,11.039,11.86,18.419,17.6,17.599,16.779,15.96,15.14,14.319,14.319,13.499,11.86
2012-02-02,10.22,10.219,9.399,11.86,11.859,10.22,9.399,8.578,7.759,6.94,6.119,6.118
2012-02-03,6.939,7.759,7.759,8.578,9.399,9.399,8.579,6.939,6.939,6.939,6.94,3.66
2012-02-04,5.3,5.3,6.119,6.119,6.94,5.3,4.477,3.66,2.839,2.84,2.839,2.84
2012-02-05,3.659,4.48,5.3,5.299,5.3,6.118,5.3,5.299,4.48,4.479,3.66,2.838
2012-02-06,6.118,8.58,9.398,10.219,9.4,9.4,8.579,7.76,6.939,6.12,5.3,5.299
2012-02-07,9.399,11.04,11.039,11.039,11.038,11.038,10.219,8.578,7.76,6.939,6.12,6.12
2012-02-08,4.479,4.479,5.298,5.299,3.66,2.839,2.84,2.839,2.84,2.84,2.839,2.84
2012-02-09,3.66,5.3,6.12,6.12,6.939,6.939,6.939,6.12,6.12,5.3,5.299,5.3
2012-02-10,5.3,5.3,6.119,6.12,6.939,6.94,5.3,6.12,6.12,6.12,6.12,5.299
2012-02-11,3.66,3.659,3.658,5.299,2.019,2.019,2.018,1.199,-0.441,-1.262,-1.261,-2.08
2012-02-12,-1.26,-0.44,-0.441,-0.442,1.199,0.379,-0.441,-0.441,-1.26,-1.261,-1.261,-1.26
2012-02-13,4.48,6.119,6.94,7.76,7.759,7.76,6.939,6.939,5.299,4.478,3.659,4.479
2012-02-14,5.299,7.759,9.399,10.219,10.219,10.219,8.58,7.759,8.58,7.759,7.76,7.76
2012-02-15,8.579,9.399,10.22,10.219,10.219,10.22,9.397,8.579,7.759,6.94,6.94,6.939
2012-02-16,6.12,6.94,6.119,6.94,6.939,6.94,6.939,6.12,6.12,6.939,6.12,6.118
2012-02-17,8.58,9.4,9.398,10.219,10.219,10.22,9.398,8.579,9.4,8.579,7.76,7.76
2012-02-18,7.76,9.4,11.04,10.219,11.04,12.679,11.86,11.039,11.039,11.039,9.4,7.758
2012-02-19,4.48,5.3,6.12,5.3,6.12,5.3,5.299,5.3,5.3,3.66,2.839,2.02
2012-02-20,4.479,5.299,6.119,6.94,7.759,8.58,6.939,6.94,6.939,5.299,5.299,5.3
2012-02-21,5.299,6.939,6.119,6.939,7.758,8.578,8.579,7.76,6.938,6.94,6.939,6.119
2012-02-22,9.399,10.219,11.04,13.498,14.32,14.319,12.679,11.859,11.039,12.679,11.04,11.86
2012-02-23,13.498,14.319,15.139,15.138,15.96,15.14,15.139,13.5,11.86,11.039,11.04,11.04
2012-02-24,9.4,10.22,11.859,9.399,9.4,10.22,10.218,11.039,11.039,10.218,9.399,8.579
2012-02-25,6.118,6.119,6.119,6.119,6.119,5.3,5.299,3.659,3.66,2.84,2.839,2.838
2012-02-26,5.3,6.12,6.94,7.759,7.759,7.76,6.94,6.94,6.12,5.299,5.3,3.66
2012-02-27,9.399,9.4,11.859,14.318,15.139,15.139,14.318,13.499,12.679,11.86,11.04,10.22
2012-02-28,7.76,7.759,9.4,10.219,10.219,10.22,10.219,10.22,9.399,6.939,6.94,6.12
2012-02-29,6.12,7.76,7.76,9.399,9.399,9.399,9.399,9.4,10.22,10.218,10.218,10.22
2012-03-01,15.959,16.779,16.78,17.599,16.779,15.959,15.139,12.68,11.039,10.219,8.579,7.76
2012-03-02,9.399,10.22,11.04,10.22,9.399,7.759,7.76,7.76,7.759,7.758,7.759,7.76
2012-03-03,10.219,11.04,11.86,12.679,13.499,13.5,13.499,11.859,11.039,11.859,11.039,10.219
2012-03-04,6.939,7.759,7.76,7.759,7.758,6.939,6.12,5.3,4.48,4.48,3.659,3.659
2012-03-05,3.659,3.659,4.479,5.299,5.3,5.299,4.479,3.658,3.659,3.659,2.84,2.019
2012-03-06,3.659,5.3,6.119,6.938,7.759,7.76,6.94,6.94,6.118,6.119,4.478,4.479
2012-03-07,11.038,13.499,14.32,15.139,15.959,15.959,15.959,15.138,13.5,11.04,11.859,11.04
2012-03-08,15.959,17.598,18.42,19.239,18.419,18.42,18.419,17.599,17.6,17.6,15.959,15.96
2012-03-09,7.759,8.577,10.219,11.86,12.68,11.86,11.04,10.219,8.579,7.759,6.939,6.12
2012-03-10,5.299,6.12,6.939,6.939,7.76,7.76,7.759,6.938,6.119,5.299,3.66,3.658
2012-03-11,9.399,10.219,11.86,13.5,13.5,14.319,14.319,13.5,11.04,10.219,9.399,9.399
2012-03-12,12.679,15.138,16.778,15.96,18.42,18.418,17.6,15.96,15.96,15.14,15.96,15.96
2012-03-13,17.599,17.6,19.239,21.699,22.519,21.698,21.699,19.238,17.599,16.779,15.959,15.959
2012-03-14,19.238,20.06,21.7,21.7,22.519,21.699,21.699,19.239,18.42,17.6,14.319,15.959
2012-03-16,11.04,11.86,12.679,11.859,12.679,12.679,12.679,11.859,11.86,11.04,11.039,11.039
2012-03-17,15.959,17.599,18.419,19.239,19.239,19.24,18.42,16.779,15.959,15.139,15.14,13.499
2012-03-18,11.039,11.858,13.5,15.14,15.14,15.959,15.959,15.96,14.318,14.317,13.499,12.679
2012-03-19,17.6,18.418,19.239,19.24,20.058,19.239,19.24,18.419,17.599,17.6,15.96,15.958
2012-03-20,17.599,17.599,17.599,18.42,18.419,17.6,17.6,16.779,16.779,15.96,15.139,14.32
2012-03-21,15.14,15.14,15.96,15.959,16.779,17.599,17.599,17.598,15.96,15.138,14.319,15.14
2012-03-22,15.139,16.779,17.599,18.419,19.237,20.06,20.06,20.06,18.42,16.779,15.959,15.959
2012-03-23,20.058,21.699,22.519,22.518,22.52,22.519,21.699,20.06,20.059,18.42,17.6,17.598
2012-03-24,14.32,14.319,14.319,13.5,13.5,13.499,11.858,11.859,11.04,11.039,11.04,11.039
2012-03-25,9.4,10.218,11.04,11.039,12.679,13.499,13.5,13.5,12.679,12.679,11.86,12.679
2012-03-26,12.68,12.68,12.679,12.679,12.679,11.859,11.04,10.22,9.399,8.579,7.759,6.938
2012-03-27,6.119,7.759,9.399,10.219,10.217,11.039,10.22,10.218,10.218,7.759,7.76,7.76
2012-03-28,15.139,15.96,18.42,18.42,18.419,17.6,17.598,17.6,17.6,16.78,15.959,15.139
2012-03-30,8.58,9.4,9.399,10.22,9.4,9.399,10.22,9.4,9.4,8.579,7.759,7.759
2012-03-31,12.679,15.14,13.5,14.32,13.499,12.679,11.04,10.22,9.399,9.4,8.58,7.759
2012-04-02,11.039,11.859,11.859,12.68,13.5,13.5,13.5,13.5,11.859,11.858,10.22,11.039
2012-04-03,14.319,15.958,15.959,17.598,18.42,18.419,17.599,15.959,15.959,15.138,13.498,13.498
2012-04-04,17.6,17.599,18.42,19.239,19.239,20.059,20.058,20.059,19.239,17.599,15.96,14.32
2012-04-05,11.038,11.858,11.86,13.499,13.5,13.499,13.5,12.679,11.04,10.219,9.4,9.398
2012-04-06,10.219,11.039,12.68,13.499,13.5,14.319,13.499,12.68,11.859,11.04,9.4,10.218
2012-04-07,11.86,13.5,13.498,14.32,15.14,15.139,15.138,15.14,13.499,13.5,12.68,11.86
2012-04-08,15.14,16.779,17.599,18.419,19.239,18.42,18.42,17.6,15.959,14.32,13.498,13.499
2012-04-09,15.14,15.139,15.959,16.779,15.959,15.139,15.139,14.319,13.5,12.679,11.859,11.04
2012-04-10,15.139,14.32,15.14,15.959,16.78,15.959,15.14,14.32,11.859,11.039,9.399,7.76
2012-04-11,7.76,9.4,7.76,8.58,11.04,10.219,9.4,9.399,7.759,6.94,6.94,6.94
2012-04-12,11.859,12.679,13.5,12.68,12.68,13.499,13.499,11.859,11.038,10.22,10.219,10.219
2012-04-13,13.5,14.319,14.32,15.139,15.96,15.96,15.14,15.139,13.499,13.5,11.04,10.218
2012-04-14,16.78,18.42,19.239,19.24,19.239,18.42,18.42,17.599,15.96,15.959,15.139,15.139
2012-04-15,19.239,20.06,21.699,21.698,22.519,21.699,21.699,21.7,19.24,18.419,20.879,20.06
2012-04-16,20.88,23.339,24.159,25.8,25.8,25.798,25.799,24.159,23.339,20.878,20.88,21.699
2012-04-17,17.599,18.419,19.24,20.06,20.879,19.24,19.24,17.599,17.599,15.959,15.139,15.139
2012-04-18,11.858,11.86,11.04,10.219,10.22,10.22,10.219,10.219,10.218,10.219,10.219,10.217
2012-04-19,15.14,15.959,16.778,17.599,18.419,17.6,17.6,16.78,15.959,14.319,14.32,13.499
2012-04-20,16.779,18.419,19.24,19.24,20.059,19.239,18.42,17.6,16.78,15.96,15.139,14.319
2012-04-21,19.24,20.059,21.7,22.52,21.698,23.339,20.879,15.96,13.499,13.499,12.679,11.859
2012-04-22,8.58,8.579,8.58,8.579,8.579,7.76,7.759,7.76,7.759,7.759,6.94,7.759
2012-04-23,6.94,6.939,7.759,7.759,5.299,5.299,6.119,6.939,6.12,6.119,6.119,6.119
2012-04-24,12.679,13.499,13.5,13.499,13.5,14.318,13.499,13.5,12.68,11.858,11.038,10.219
2012-04-25,15.139,15.959,15.96,16.779,17.599,17.6,17.599,17.599,15.959,14.32,13.499,13.498
2012-04-26,14.319,13.499,15.14,14.319,14.319,15.139,15.138,15.14,15.139,14.32,14.32,13.499
2012-04-27,11.859,11.86,11.86,14.319,14.32,15.14,14.32,13.5,11.86,11.038,10.22,9.399
2012-04-28,8.58,9.4,10.22,10.219,11.039,10.219,9.4,7.76,8.579,7.759,7.76,8.58
2012-04-29,12.68,13.5,15.138,15.958,17.599,18.42,17.599,15.959,15.958,14.319,13.5,12.679
2012-04-30,11.04,12.679,13.5,14.319,15.96,15.959,15.96,15.14,14.319,14.318,14.319,14.319
2012-05-01,21.7,22.519,23.339,23.339,23.338,23.339,21.7,21.699,20.058,19.238,19.24,17.598
2012-05-02,16.779,16.78,18.42,19.24,19.238,17.6,15.96,15.139,14.319,14.319,13.497,13.499
2012-05-03,15.96,17.599,19.238,20.059,20.879,22.519,22.519,21.697,19.24,18.419,18.419,17.599
2012-05-04,18.419,19.238,20.058,22.52,24.159,21.699,21.7,21.699,20.879,19.239,17.599,17.6
2012-05-05,22.52,23.339,21.7,20.059,20.878,20.88,20.06,18.419,17.599,16.778,16.78,15.96
2012-05-06,17.6,17.6,17.599,18.419,18.417,18.42,18.419,17.6,17.599,15.96,15.959,14.32
2012-05-07,15.958,17.599,18.42,18.419,17.6,17.6,17.599,16.78,15.139,15.138,15.139,15.14
2012-05-08,18.419,19.239,18.42,18.419,19.239,19.24,19.24,19.239,19.239,19.239,17.599,17.599
2012-05-09,18.419,19.239,19.24,19.238,20.059,19.239,14.319,13.499,13.499,13.499,12.679,12.68
2012-05-10,14.319,15.139,15.959,15.139,16.78,17.6,15.959,15.139,14.32,13.499,13.499,12.678
2012-05-11,15.959,17.6,18.42,18.419,18.42,19.24,19.24,19.239,18.419,17.6,15.959,15.139
2012-05-12,19.239,19.239,20.06,20.878,21.699,20.058,20.059,19.24,18.419,17.6,15.96,16.778
2012-05-13,19.239,20.88,21.7,22.519,22.519,21.699,20.88,20.058,20.06,19.239,18.419,18.419
2012-05-14,15.958,18.419,18.419,18.419,18.42,15.96,16.78,16.779,16.779,16.779,16.78,16.78
2012-05-15,19.239,19.238,19.238,21.699,20.88,20.879,21.7,20.06,19.238,19.239,16.78,15.959
2012-05-16,21.7,22.52,22.52,22.519,22.519,22.519,22.518,21.699,20.06,19.239,19.24,18.42
2012-05-17,17.6,18.419,19.239,19.239,20.059,20.06,20.059,19.238,17.598,16.779,15.959,15.14
2012-05-18,18.42,19.238,20.058,20.06,20.058,20.059,19.24,18.419,18.419,17.598,15.959,14.32
2012-05-19,20.059,21.7,22.52,22.52,23.34,23.338,23.339,21.7,20.879,19.238,19.237,17.6
2012-05-20,20.879,21.699,22.52,21.699,22.52,22.519,21.7,20.059,20.059,19.239,18.419,17.599
2012-05-21,17.6,17.599,17.599,19.24,19.239,20.059,19.239,20.059,19.239,18.419,18.42,18.419
2012-05-22,18.42,19.239,19.239,21.698,20.879,22.52,20.88,20.06,19.238,18.419,18.418,18.419
2012-05-23,20.059,20.06,20.879,21.699,21.699,19.239,19.24,18.42,18.419,18.42,18.419,17.6
2012-05-24,21.699,22.52,23.34,23.339,23.339,23.34,22.52,21.699,20.06,19.239,19.239,19.24
2012-05-25,22.52,23.339,23.338,24.16,24.98,24.159,24.159,23.338,21.699,21.7,20.058,20.06
2012-05-26,23.34,24.159,24.158,24.16,24.978,24.979,24.16,23.338,23.34,22.52,21.7,21.699
2012-05-27,23.34,24.16,24.16,24.98,24.979,24.979,24.159,24.159,23.34,20.06,18.42,18.419
2012-05-28,24.16,25.8,25.799,26.619,26.62,26.62,25.8,25.799,24.98,24.159,23.34,22.519
