date,hr0,hr1,hr2,hr3,hr4,hr5,hr6,hr7,hr8,hr9,hr10,hr11
2011-09-25,21.551,22.351,21.56,21.58,23.222,22.401,22.42,20.782,20.751,19.901,19.88,19.89
2011-09-26,22.34,23.14,23.161,23.96,23.141,23.11,21.501,21.531,20.73,20.7,19.87,19.881
2011-09-27,21.6,23.223,22.39,22.411,21.62,21.61,20.76,20.751,19.931,19.131,19.161,19.16
2011-09-28,22.431,23.271,24.061,23.26,23.241,23.242,21.601,21.581,19.12,19.131,19.13,19.111
2011-09-29,21.54,20.72,22.361,22.372,22.341,21.541,20.74,19.9,19.1,18.301,17.46,15.821
2011-09-30,20.75,21.571,20.751,20.752,19.92,19.912,18.271,16.632,16.641,15.821,15.83,15.86
2011-10-01,10.981,10.96,11.791,11.782,10.961,10.96,10.171,10.161,9.31,9.29,9.301,9.301
2011-10-02,10.882,10.912,9.271,9.26,9.26,9.231,9.24,10.042,9.241,9.252,9.273,9.261
2011-10-03,10.861,11.682,10.861,10.831,10.821,10.79,10.771,10.801,10.791,10.822,10.82,10.83
2011-10-04,17.442,17.45,18.27,18.273,18.25,17.4,16.572,15.73,15.761,14.931,14.901,14.101
2011-10-05,19.791,20.614,20.62,20.641,20.61,20.59,18.95,18.132,15.641,14.84,15.661,14.811
2011-10-06,17.351,17.38,18.171,18.2,18.221,17.402,16.591,15.762,14.912,13.25,13.261,12.461
2011-10-07,19.09,19.121,19.97,21.64,20.851,19.241,17.611,17.621,16.8,15.16,15.131,15.121
2011-10-08,20.061,20.031,20.03,21.681,20.86,20.03,19.213,16.771,15.961,15.93,15.12,14.28
2011-10-09,20.89,21.71,22.541,22.561,21.75,20.091,20.932,17.671,17.661,16.84,15.991,15.181
2011-10-10,23.351,24.14,24.962,24.161,23.371,21.75,20.951,18.472,19.27,17.631,17.65,16.8
2011-10-11,19.12,19.112,19.08,19.071,19.061,19.031,19.001,18.162,18.142,18.141,17.292,17.28
2011-10-12,16.511,16.541,16.511,16.501,17.33,16.521,16.521,16.491,16.491,16.46,16.43,16.43
2011-10-13,19.67,20.521,21.351,21.351,21.38,19.72,19.721,19.722,19.75,19.752,19.731,18.111
2011-10-14,15.7,17.34,19.77,19.772,18.95,18.161,16.521,16.551,15.711,14.861,13.221,13.2
2011-10-16,18.211,19.051,19.04,19.851,19.021,18.19,17.381,16.57,16.601,16.63,17.451,17.45
2011-10-17,17.521,17.521,18.371,17.55,18.372,17.522,17.51,16.66,15.82,15.021,15.04,14.241
2011-10-18,20.03,20.821,20.031,20.06,20.091,19.3,17.68,17.691,16.881,16.871,16.021,16.03
2011-10-19,15.981,16.83,16.83,16.801,17.641,17.66,17.641,19.311,19.34,18.492,18.501,18.47
2011-10-20,14.29,15.142,14.34,14.371,14.351,14.34,13.521,13.5,13.49,12.671,12.651,11.82
2011-10-21,15.14,14.291,15.941,15.11,15.111,13.44,12.612,12.611,12.602,11.81,11.84,11.02
2011-10-22,13.47,15.082,14.23,14.25,15.06,13.41,12.601,12.581,11.781,10.941,10.91,10.091
2011-10-23,15.04,15.862,15.89,15.92,15.953,15.14,15.14,13.501,12.671,12.701,11.901,11.871
2011-10-24,15.881,16.702,16.701,17.54,16.732,15.941,16.731,14.262,14.261,13.421,14.232,13.432
2011-10-25,16.763,17.61,17.601,17.571,17.55,17.55,15.881,14.241,13.441,12.621,13.44,12.622
2011-10-26,18.383,17.59,15.971,15.94,15.931,15.911,15.921,15.122,15.151,15.961,14.342,14.37
2011-10-27,14.991,15.01,15.831,15.83,17.44,14.981,14.19,12.581,11.76,10.95,9.31,8.482
2011-10-28,10.131,10.11,9.28,9.27,9.251,9.282,9.281,9.262,8.46,7.632,6.811,6.781
2011-10-29,4.361,4.36,4.35,3.551,3.551,3.541,3.561,4.36,4.371,4.37,3.562,3.572
2011-10-30,10.1,10.92,11.75,11.741,11.71,10.891,9.23,17.42,8.391,7.56,6.761,5.13
2011-10-31,11.752,12.571,12.57,12.581,11.76,11.781,10.931,10.902,10.872,9.23,9.241,9.241
2011-11-01,15.002,14.201,15.01,15.011,14.2,12.58,11.761,11.75,10.93,9.321,9.29,8.45
2011-11-02,13.322,14.172,15.021,14.201,14.18,12.51,11.691,10.9,10.871,10.072,9.282,9.271
2011-11-03,14.96,15.761,15.761,15.77,15.76,14.132,13.301,12.471,11.661,10.841,10.83,10.86
2011-11-04,14.061,12.411,12.401,13.22,13.25,11.631,11.641,10.84,9.202,8.361,8.33,7.491
2011-11-05,9.092,10.73,11.581,10.761,10.761,9.951,9.121,8.29,7.44,7.441,6.621,5.77
2011-11-06,12.341,13.172,13.16,14.0,13.17,12.34,11.521,9.85,9.03,9.01,9.011,8.201
2011-11-07,13.03,16.341,17.131,17.13,15.5,14.681,13.03,13.012,10.582,9.77,8.951,8.92
2011-11-08,15.5,16.321,17.14,17.97,17.121,15.481,13.85,13.04,10.581,10.6,8.971,8.98
2011-11-09,14.782,14.761,15.581,15.581,15.55,13.101,12.28,12.251,12.241,10.57,10.591,9.801
2011-11-10,11.452,8.96,8.98,8.981,9.012,9.011,9.031,9.002,8.991,8.991,8.96,8.11
2011-11-11,8.101,9.741,9.72,8.881,8.911,8.091,8.061,7.221,7.201,6.38,7.201,6.38
2011-11-12,11.931,13.591,14.381,15.2,15.21,14.421,11.171,11.17,11.17,11.171,11.161,10.371
2011-11-14,16.881,18.531,19.36,20.161,19.371,19.4,16.951,18.562,18.53,18.532,17.711,16.871
2011-11-15,16.071,16.091,16.081,16.091,15.302,14.482,14.461,14.45,13.64,14.451,12.792,12.822
2011-11-16,12.732,12.761,12.791,13.611,13.61,13.591,12.791,12.821,11.971,11.95,11.131,11.13
2011-11-17,7.992,8.011,8.041,8.04,7.221,7.22,7.242,6.411,6.38,6.381,4.76,4.75
2011-11-18,7.181,8.031,8.001,7.99,7.96,7.141,6.351,5.511,5.5,5.492,4.7,4.71
2011-11-19,10.482,11.311,11.282,11.27,11.241,10.411,9.61,7.951,8.741,8.76,9.59,9.58
2011-11-20,14.64,16.271,15.473,15.5,15.492,15.462,16.31,14.66,15.461,13.801,12.981,12.98
2011-11-21,14.551,14.522,13.681,12.063,12.091,11.272,11.261,10.432,10.4,10.401,10.391,10.421
2011-11-22,10.37,11.212,11.2,12.01,11.98,11.981,12.001,12.831,12.82,12.792,14.46,13.612
2011-11-23,13.521,11.891,11.081,11.111,10.322,9.5,10.311,9.501,8.701,8.681,7.83,7.841
2011-11-24,12.811,13.661,14.48,14.471,14.442,13.62,11.131,10.29,8.62,8.621,8.64,7.811
2011-11-25,12.571,14.231,15.073,15.071,14.281,14.291,12.64,10.98,10.141,8.521,7.721,7.721
2011-11-26,11.792,13.4,13.432,14.282,12.641,12.611,11.002,10.191,10.981,9.32,9.301,8.481
2011-11-27,15.75,15.761,19.06,19.091,16.61,15.771,14.121,13.301,14.091,13.271,13.291,13.301
2011-11-28,16.59,17.41,18.241,17.421,16.58,17.37,16.521,15.722,15.701,15.7,14.891,14.87
2011-11-29,10.702,10.713,9.861,9.871,9.87,9.851,9.872,9.84,9.051,9.051,9.081,8.23
2011-11-30,8.18,9.02,9.031,8.231,8.242,7.43,7.4,6.561,6.561,6.591,5.781,4.941
2011-12-01,8.11,9.741,9.751,9.77,9.741,8.101,8.08,7.29,7.261,5.631,5.621,3.951
2011-12-02,8.05,9.66,10.482,10.511,10.48,10.46,9.66,7.2,8.811,7.191,6.381,6.41
2011-12-03,8.08,8.09,8.09,8.93,8.932,8.101,7.291,5.64,5.612,5.623,6.441,5.601
2011-12-04,7.971,9.602,10.411,10.401,10.4,8.762,8.791,8.82,8.011,8.031,7.22,7.2
2011-12-05,9.66,10.471,12.1,12.1,13.75,10.44,11.271,12.121,12.111,11.3,11.28,12.13
2011-12-06,12.111,12.1,12.92,13.74,12.11,12.11,12.122,12.121,12.15,11.32,12.111,12.1
2011-12-07,11.2,11.23,11.251,10.4,10.411,9.572,9.6,7.122,7.09,5.451,3.001,3.031
2011-12-08,4.69,5.52,6.361,6.391,6.361,5.572,4.771,3.982,3.99,4.821,4.001,3.2
2011-12-09,8.07,8.86,8.88,8.881,8.071,7.22,7.231,7.251,5.612,5.63,4.841,4.811
2011-12-10,6.39,7.22,7.19,7.181,6.361,4.72,3.9,3.9,3.09,2.25,2.23,1.391
2011-12-11,3.871,5.511,5.491,5.49,5.49,4.671,3.041,2.191,2.201,2.181,2.17,1.35
2011-12-12,4.571,5.38,6.191,6.16,6.181,5.382,5.4,4.592,5.44,3.821,3.791,2.94
2011-12-13,7.922,9.561,9.591,9.56,8.761,7.921,7.131,6.301,6.272,5.44,5.411,3.75
2011-12-14,7.783,7.76,8.601,8.581,8.593,7.79,7.801,7.792,6.96,6.931,6.931,6.091
2011-12-15,11.901,13.52,14.37,14.361,11.881,14.31,14.31,14.33,14.312,13.49,14.281,14.272
2011-12-16,6.861,6.862,6.851,6.062,6.061,6.041,6.021,6.02,6.021,6.021,5.211,5.23
2011-12-17,4.231,4.23,4.2,4.18,4.18,3.353,3.322,2.51,1.68,0.83,0.831,0.8
2011-12-18,3.341,4.98,4.97,5.811,4.17,4.161,4.171,3.382,2.591,1.8,1.801,0.961
2011-12-19,4.95,6.57,7.361,8.162,8.991,8.161,7.341,7.35,8.96,7.302,7.271,7.241
2011-12-20,10.652,10.641,10.661,10.66,10.64,9.011,8.161,8.16,7.35,7.381,7.411,8.212
2011-12-21,11.49,10.662,12.29,12.26,10.59,10.591,10.572,13.002,13.0,12.97,12.972,12.981
2011-12-22,12.061,11.241,11.243,12.061,11.26,10.441,10.441,10.47,9.64,9.622,7.161,8.78
2011-12-23,8.831,8.821,8.821,7.992,8.001,7.182,7.181,6.361,5.551,5.58,5.561,5.53
2011-12-24,6.331,6.36,6.361,5.531,5.501,3.861,4.701,4.71,3.051,3.02,2.211,2.211
2011-12-25,4.69,5.5,6.331,6.351,7.14,6.352,5.551,5.562,5.532,4.701,3.882,3.07
2011-12-26,7.07,7.911,7.94,7.91,7.071,6.25,5.43,4.611,4.61,2.971,3.001,3.002
2011-12-27,4.63,4.661,9.601,9.591,10.43,8.791,7.97,6.332,5.491,5.511,5.491,4.66
2011-12-28,6.252,6.28,5.441,5.411,4.611,3.792,2.98,2.161,2.191,1.371,1.341,1.36
2011-12-29,2.933,3.721,4.522,4.521,4.52,4.49,4.521,4.501,3.651,3.67,3.67,4.49
2011-12-30,5.391,7.03,8.681,9.521,9.54,7.911,7.08,6.281,6.26,7.052,6.22,7.042
2011-12-31,13.52,12.7,11.031,11.011,10.191,9.4,9.421,9.441,9.421,8.601,7.81,7.011
2012-01-01,8.611,9.43,10.25,11.05,10.251,11.911,11.08,9.471,10.261,10.231,11.041,10.2
2012-01-03,-0.63,-0.619,-1.419,-1.437,-2.23,-2.259,-2.248,-3.1,-3.118,-3.94,-3.92,-3.94
2012-01-04,-3.918,-2.297,-2.319,-0.679,-0.68,0.16,0.181,0.182,0.2,0.17,0.161,0.191
2012-01-05,4.41,6.051,6.071,6.92,6.921,6.932,6.121,6.121,4.481,2.821,2.791,1.992
2012-01-06,6.921,8.56,11.05,13.501,13.481,10.991,12.631,10.982,9.311,8.49,6.83,6.833
2012-01-07,8.421,10.051,12.492,15.771,14.94,14.151,14.162,13.353,12.511,10.08,10.081,9.291
2012-01-08,7.731,8.581,8.581,8.581,8.581,7.741,6.1,5.281,4.471,3.65,2.811,2.782
2012-01-09,2.84,2.821,1.2,1.171,1.161,1.171,0.34,0.361,0.341,0.34,0.312,1.13
2012-01-10,9.43,9.451,9.42,9.421,9.421,9.441,8.652,7.81,6.191,5.37,4.521,2.851
2012-01-11,4.54,5.352,5.331,6.151,6.15,6.18,6.16,5.37,5.35,6.2,6.191,6.2
2012-01-12,6.16,9.451,9.43,10.251,11.081,11.061,10.231,9.411,9.38,10.23,7.79,8.62
2012-01-13,2.02,2.871,2.872,2.881,3.73,3.761,2.97,2.99,2.201,2.211,0.56,-0.27
2012-01-14,1.421,1.392,2.18,2.192,2.161,2.181,1.33,0.502,0.511,-0.337,-1.148,-1.179
2012-01-15,-0.37,0.451,0.431,1.251,1.262,1.241,-0.399,-1.219,-1.219,-1.2,-0.379,-1.198
2012-01-17,5.262,7.72,10.151,10.15,10.982,10.951,10.95,10.94,10.941,10.951,10.951,10.951
2012-01-18,4.322,4.341,4.351,4.371,3.582,2.781,1.97,1.121,1.1,0.291,-0.509,-1.349
2012-01-19,0.251,1.05,1.891,2.701,2.701,2.73,2.731,2.741,2.732,2.731,2.72,2.721
2012-01-20,0.231,1.04,1.041,1.021,0.212,1.001,0.16,0.151,0.15,0.15,0.161,-1.509
2012-01-21,0.071,0.051,0.02,0.021,-0.01,-0.009,0.01,-0.809,-0.808,-0.809,-0.789,-1.638
2012-01-22,-1.739,-1.76,-1.739,-1.75,-1.749,-1.73,-1.749,-1.778,-1.759,-1.729,-1.729,-1.729
2012-01-23,0.751,0.761,0.791,0.77,1.58,1.571,1.581,2.4,2.371,2.371,2.371,3.21
2012-01-24,5.683,5.681,6.5,8.16,8.151,8.941,8.11,9.72,4.791,6.41,4.801,4.782
2012-01-25,4.862,5.681,5.682,6.48,5.641,6.45,4.831,5.671,4.842,4.02,4.051,3.26
2012-01-26,5.731,7.391,8.201,9.04,8.24,9.061,9.091,8.291,8.3,8.321,7.501,8.341
2012-01-27,12.331,12.332,12.34,11.531,9.881,9.041,8.241,6.592,5.742,5.74,5.741,4.89
2012-01-28,4.15,5.8,7.431,8.272,9.11,9.131,9.131,9.132,8.3,6.66,5.871,5.051
2012-01-29,4.97,4.97,4.941,6.561,6.562,6.562,5.761,4.951,4.15,4.12,4.96,4.111
2012-01-30,2.461,4.12,4.911,4.91,5.751,6.591,5.782,4.12,4.121,4.122,3.331,2.482
2012-01-31,8.21,10.671,12.3,13.96,13.991,14.012,13.99,12.35,8.26,10.731,9.911,9.932
2012-02-01,9.77,10.58,17.13,16.3,16.282,15.43,14.591,13.772,12.951,12.94,12.12,10.511
2012-02-02,9.01,8.981,8.151,10.581,10.581,8.961,8.131,7.341,6.51,5.701,4.851,4.85
2012-02-03,5.651,6.452,6.45,7.25,8.06,8.04,7.231,5.601,5.601,5.58,5.56,2.312
2012-02-04,3.98,3.981,4.832,4.851,5.662,4.041,3.21,2.36,1.562,1.57,1.59,1.58
2012-02-05,2.39,3.231,4.061,4.071,4.071,4.901,4.112,4.081,3.291,3.311,2.471,1.651
2012-02-06,4.941,7.381,8.201,8.991,8.171,8.181,7.39,6.55,5.751,4.931,4.13,4.151
2012-02-07,8.302,9.92,9.892,9.91,9.911,9.922,9.131,7.49,6.701,5.851,5.061,5.05
2012-02-08,3.45,3.45,4.24,4.251,2.621,1.79,1.79,1.78,1.8,1.791,1.791,1.79
2012-02-09,2.551,4.182,5.01,4.992,5.84,5.83,5.8,4.962,4.961,4.16,4.16,4.162
2012-02-11,2.5,2.471,2.501,4.14,0.872,0.861,0.85,0.061,-1.58,-2.39,-2.39,-3.22
2012-02-12,-2.379,-1.59,-1.599,-1.57,0.061,-0.789,-1.61,-1.609,-2.407,-2.38,-2.349,-2.349
2012-02-13,3.461,5.13,5.921,6.76,6.791,6.781,5.93,5.932,4.28,3.46,2.612,3.43
2012-02-14,4.282,6.751,8.371,9.211,9.18,9.161,7.541,6.7,7.52,6.72,6.72,6.721
2012-02-15,7.511,8.301,9.102,9.1,9.09,9.091,8.3,7.491,6.69,5.842,5.841,5.84
2012-02-16,5.061,5.881,5.061,5.891,5.91,5.921,5.89,5.101,5.09,5.891,5.05,5.02
2012-02-17,7.46,8.25,8.221,9.06,9.071,9.081,8.29,7.47,8.28,7.45,6.63,6.641
2012-02-18,6.601,8.222,9.861,9.021,9.81,11.441,10.62,9.79,9.821,9.831,8.171,6.561
2012-02-19,3.232,4.021,4.87,4.03,4.851,4.021,4.031,4.03,4.051,2.422,1.582,0.741
2012-02-20,3.1,3.92,4.731,5.551,6.351,7.17,5.522,5.54,5.561,3.902,3.891,3.88
2012-02-21,3.981,5.592,4.77,5.61,6.461,7.302,7.33,6.53,5.711,5.71,5.71,4.871
2012-02-22,8.12,8.941,9.781,12.242,13.062,13.041,11.382,10.561,9.751,11.37,9.731,10.552
2012-02-23,12.282,13.13,13.981,13.99,14.811,13.971,13.972,12.33,10.67,9.83,9.831,9.83
2012-02-25,4.722,4.74,4.771,4.791,4.781,3.991,3.982,2.331,2.352,1.531,1.521,1.5
2012-02-26,4.051,4.891,5.681,6.481,6.512,6.491,5.7,5.701,4.9,4.101,4.101,2.49
2012-02-27,8.23,8.231,10.69,13.172,14.022,13.99,13.18,12.36,11.542,10.712,9.901,9.081
2012-02-28,6.632,6.631,8.301,9.091,9.09,9.07,9.071,9.081,8.262,5.78,5.81,4.992
2012-02-29,4.961,6.631,6.661,8.272,8.301,8.3,8.281,8.3,9.14,9.141,9.142,9.13
2012-03-01,14.83,15.681,15.681,16.53,15.721,14.881,14.06,11.582,9.961,9.14,7.5,6.68
2012-03-02,8.382,9.19,10.02,9.22,8.43,6.781,6.781,6.79,6.811,6.842,6.82,6.792
2012-03-03,9.22,10.07,10.891,11.712,12.531,12.5,12.481,10.842,9.991,10.831,10.0,9.191
2012-03-04,5.841,6.691,6.7,6.69,6.702,5.911,5.121,4.3,3.481,3.481,2.64,2.662
2012-03-05,2.74,2.722,3.541,4.341,4.35,4.341,3.512,2.692,2.71,2.731,1.901,1.08
2012-03-06,2.75,4.392,5.232,6.03,6.851,6.861,6.062,6.091,5.29,5.311,3.671,3.671
2012-03-07,10.241,12.73,13.581,14.411,15.241,15.24,15.27,14.461,12.841,10.39,11.191,10.37
2012-03-08,15.371,17.011,17.84,18.641,17.792,17.781,17.75,16.961,16.941,16.943,15.32,15.29
2012-03-09,7.041,7.85,9.512,11.172,11.981,11.141,10.34,9.521,7.871,7.07,6.22,5.39
2012-03-10,4.59,5.411,6.23,6.26,7.08,7.05,7.03,6.19,5.371,4.53,2.881,2.861
2012-03-11,8.621,9.441,11.051,12.69,12.691,13.501,13.53,12.72,10.231,9.421,8.59,8.56
2012-03-12,11.761,14.191,15.862,15.022,17.481,17.45,16.611,14.971,14.951,14.131,14.951,14.942
2012-03-13,16.58,16.59,18.242,20.71,21.5,20.66,20.65,18.202,16.57,15.771,14.97,14.981
2012-03-14,18.41,19.231,20.871,20.851,21.641,20.791,20.78,18.321,17.511,16.68,13.43,15.053
2012-03-15,17.591,19.211,21.7,21.69,21.672,20.841,19.201,18.391,15.961,14.351,13.511,11.881
2012-03-16,10.211,11.051,11.85,11.05,11.891,11.92,11.942,11.131,11.131,10.281,10.261,10.29
2012-03-17,15.14,16.75,17.57,18.421,18.451,18.452,17.611,16.001,15.181,14.332,14.331,12.701
2012-03-18,10.111,10.94,12.6,14.211,14.21,15.001,14.991,14.99,13.331,13.301,12.491,11.702
2012-03-19,16.54,17.33,18.151,18.151,18.951,18.151,18.14,17.351,16.5,16.471,14.821,14.83
2012-03-20,16.502,16.491,16.491,17.282,17.25,16.411,16.391,15.581,15.561,14.74,13.921,13.08
2012-03-21,13.89,13.882,14.68,14.702,15.52,16.361,16.361,16.332,14.721,13.882,13.06,13.88
2012-03-22,13.881,15.492,16.292,17.132,17.962,18.761,18.73,18.701,17.06,15.412,14.611,14.631
2012-03-23,18.721,20.361,21.182,21.201,21.201,21.171,20.34,18.691,18.681,17.05,16.211,16.201
2012-03-25,8.281,9.12,9.92,9.901,11.563,12.37,12.351,12.37,11.533,11.541,10.72,11.542
2012-03-26,11.663,11.65,11.651,11.651,11.68,10.891,10.04,9.22,8.421,7.592,6.802,5.981
2012-03-27,5.022,6.65,8.29,9.133,9.13,9.941,9.1,9.09,9.111,6.653,6.681,6.67
2012-03-28,14.071,14.86,17.32,17.322,17.34,16.52,16.551,16.542,16.51,15.72,14.931,14.091
2012-03-29,12.66,11.02,12.68,13.47,13.49,13.48,12.68,11.86,11.01,10.181,9.351,9.351
2012-03-30,7.65,8.481,8.511,9.301,8.48,8.481,9.291,8.461,8.481,7.631,6.781,6.78
2012-03-31,11.571,14.031,12.381,13.17,12.35,11.501,9.87,9.04,8.192,8.211,7.401,6.58
2012-04-01,9.011,9.801,11.441,12.26,13.05,13.021,12.99,12.972,12.131,12.13,12.151,10.51
2012-04-02,9.68,10.502,10.491,11.322,12.161,12.161,12.171,12.17,10.552,10.522,8.861,9.681
2012-04-03,13.031,14.701,14.701,16.34,17.161,17.19,16.341,14.72,14.71,13.871,12.241,12.261
2012-04-04,16.321,16.32,17.161,17.99,17.97,18.792,18.791,18.802,18.012,16.392,14.73,13.11
2012-04-05,9.82,10.61,10.641,12.261,12.29,12.291,12.26,11.461,9.82,9.001,8.16,8.132
2012-04-06,8.921,9.761,11.371,12.171,12.141,12.961,12.14,11.34,10.492,9.69,8.07,8.89
2012-04-07,10.44,12.1,12.101,12.911,13.75,13.751,13.761,13.792,12.15,12.13,11.282,10.49
2012-04-08,13.811,15.45,16.242,17.091,17.93,17.121,17.13,16.311,14.642,13.0,12.181,12.201
2012-04-09,13.891,13.901,14.7,15.521,14.7,13.881,13.86,13.05,12.222,11.402,10.58,9.77
2012-04-10,14.06,13.25,14.05,14.87,15.661,14.82,14.022,13.192,10.73,9.921,8.281,6.653
2012-04-11,6.62,8.291,6.65,7.461,9.9,9.08,8.292,8.28,6.641,5.801,5.78,5.811
2012-04-12,10.811,11.662,12.481,11.64,11.641,12.45,12.451,10.831,10.01,9.211,9.24,9.271
2012-04-13,12.421,13.25,13.28,14.112,14.91,14.89,14.09,14.12,12.47,12.471,10.012,9.171
2012-04-14,15.682,17.311,18.16,18.152,18.121,17.3,17.281,16.43,14.81,14.81,14.0,14.011
2012-04-15,18.1,18.941,20.58,20.581,21.391,20.571,20.601,20.572,18.132,17.291,19.751,18.92
2012-04-16,19.651,22.102,22.95,24.57,24.59,24.622,24.631,23.001,22.2,19.722,19.69,20.5
2012-04-17,16.451,17.271,18.08,18.912,19.75,18.13,18.111,16.49,16.491,14.85,14.021,14.041
2012-04-18,10.82,10.84,10.041,9.191,9.192,9.2,9.19,9.201,9.19,9.172,9.192,9.192
2012-04-19,14.102,14.92,15.712,16.51,17.321,16.521,16.52,15.681,14.841,13.171,13.18,12.381
2012-04-20,15.6,17.272,18.071,18.042,18.88,18.03,17.18,16.361,15.53,14.741,13.89,13.061
2012-04-21,18.201,18.991,20.61,21.461,20.641,22.301,19.82,14.92,12.462,12.481,11.661,10.863
2012-04-22,7.41,7.391,7.38,7.37,7.36,6.572,6.57,6.571,6.6,6.58,5.782,6.61
2012-04-23,5.83,5.841,6.66,6.661,4.22,4.251,5.071,5.891,5.071,5.091,5.07,5.101
2012-04-24,11.732,12.531,12.551,12.551,12.551,13.4,12.57,12.56,11.77,10.961,10.16,9.32
2012-04-26,13.58,12.761,14.391,13.592,13.561,14.411,14.431,14.441,14.47,13.65,13.661,12.871
2012-04-27,11.171,11.171,11.17,13.631,13.661,14.451,13.641,12.83,11.191,10.402,9.592,8.761
2012-04-28,7.961,8.791,9.591,9.592,10.441,9.611,8.791,7.141,7.96,7.161,7.14,7.961
2012-04-29,12.091,12.881,14.501,15.323,16.991,17.8,17.011,15.35,15.321,13.68,12.871,12.08
2012-04-30,10.421,12.08,12.931,13.75,15.36,15.331,15.341,14.49,13.651,13.651,13.671,13.67
2012-05-02,16.231,16.241,17.871,18.721,18.7,17.031,15.372,14.54,13.73,13.761,12.921,12.92
2012-05-03,15.491,17.141,18.76,19.581,20.421,22.06,22.03,21.231,18.761,17.911,17.942,17.12
2012-05-04,17.861,18.66,19.451,21.91,23.531,21.05,21.07,21.1,20.292,18.65,16.991,17.02
2012-05-05,21.961,22.76,21.12,19.481,20.3,20.281,19.43,17.79,17.001,16.172,16.14,15.31
2012-05-06,17.121,17.12,17.091,17.911,17.881,17.851,17.841,17.032,17.031,15.371,15.4,13.74
2012-05-07,15.412,17.051,17.891,17.891,17.051,17.05,17.07,16.251,14.64,14.612,14.62,14.621
2012-05-08,17.91,18.701,17.85,17.83,18.651,18.671,18.641,18.661,18.661,18.691,17.051,17.031
2012-05-10,13.851,14.67,15.512,14.691,16.331,17.15,15.511,14.69,13.891,13.08,13.081,12.23
2012-05-11,15.47,17.13,17.98,17.98,17.981,18.811,18.811,18.81,18.003,17.211,15.54,14.731
2012-05-12,18.892,18.872,19.72,20.56,21.381,19.76,19.761,18.911,18.091,17.241,15.602,16.451
2012-05-13,18.99,20.61,21.411,22.202,22.191,21.381,20.561,19.771,19.74,18.941,18.1,18.091
2012-05-15,18.81,18.841,18.832,21.321,20.51,20.522,21.34,19.67,18.88,18.85,16.382,15.56
2012-05-16,21.241,22.051,22.06,22.05,22.08,22.071,22.07,21.27,19.66,18.861,18.861,18.04
2012-05-17,17.351,18.172,18.982,19.01,19.841,19.841,19.832,19.002,17.34,16.501,15.68,14.87
2012-05-18,18.271,19.12,19.911,19.91,19.901,19.912,19.08,18.28,18.292,17.481,15.87,14.23
2012-05-19,20.031,21.66,22.51,22.5,23.291,23.261,23.261,21.651,20.821,19.181,19.2,17.532
2012-05-20,20.942,21.78,22.57,21.751,22.591,22.611,21.782,20.111,20.14,19.302,18.491,17.651
2012-05-21,17.64,17.63,17.632,19.241,19.27,20.071,19.241,20.06,19.241,18.421,18.452,18.451
2012-05-22,18.531,19.322,19.341,21.792,21.001,22.651,20.991,20.141,19.32,18.5,18.48,18.492
2012-05-23,20.11,20.111,20.941,21.73,21.761,19.3,19.3,18.48,18.47,18.44,18.41,17.562
2012-05-24,21.62,22.442,23.28,23.26,23.25,23.23,22.412,21.61,19.951,19.161,19.13,19.13
2012-05-25,22.491,23.312,23.28,24.121,24.911,24.102,24.131,23.31,21.671,21.691,20.05,20.02
2012-05-26,23.311,24.121,24.1,24.09,24.902,24.901,24.071,23.24,23.223,22.37,21.571,21.57
2012-05-28,24.02,25.63,25.641,26.46,26.48,26.481,25.67,25.67,24.871,24.04,23.211,22.401
2012-05-29,25.68,26.53,26.541,26.571,26.6,26.611,25.762,24.91,21.631,17.53,18.371,18.341
2012-05-30,21.63,21.652,22.441,22.441,22.46,23.251,23.26,22.44,15.031,20.79,19.971,20.001
2012-05-31,22.49,23.331,24.171,24.151,24.171,24.191,23.341,22.541,20.912,20.891,20.07,20.073
2012-06-01,21.641,22.462,22.481,22.503,23.32,21.702,18.42,18.391,18.37,19.191,17.58,17.581
2012-06-02,18.23,18.222,19.06,19.06,19.071,19.06,19.08,19.082,18.251,17.45,16.641,15.821
2012-06-03,19.92,20.731,20.731,21.532,21.501,21.51,21.531,20.7,19.851,18.191,18.221,16.601
2012-06-04,19.02,19.0,18.18,19.801,19.801,18.951,18.931,18.081,17.262,16.441,15.631,16.451
2012-06-05,14.791,17.251,16.411,16.411,17.241,17.221,17.22,16.401,15.561,14.741,15.581,14.74
2012-06-06,17.96,17.99,18.821,18.81,18.84,18.021,17.221,15.601,14.801,14.77,13.97,13.992
2012-06-07,21.33,21.34,22.18,23.012,22.161,22.16,21.321,21.351,19.7,18.06,17.25,15.61
2012-06-08,22.252,23.041,23.85,23.851,23.88,23.86,23.86,23.06,22.27,21.421,20.59,18.921
2012-06-09,25.38,26.18,26.181,27.021,26.2,27.001,26.191,25.372,23.74,22.922,21.281,20.462
2012-06-10,26.251,27.071,27.08,27.06,27.051,26.2,26.181,26.21,23.751,22.11,21.291,22.081
2012-06-11,25.37,25.391,26.212,25.381,25.351,25.371,25.4,23.781,22.951,22.111,22.121,21.28
2012-06-12,19.722,19.711,18.901,19.722,19.71,19.73,20.58,20.6,20.581,20.61,19.821,19.85
2012-06-13,20.651,21.461,22.31,22.291,22.292,22.321,22.32,21.501,20.671,19.011,18.201,18.201
2012-06-14,19.942,20.731,21.581,23.202,22.361,22.36,23.211,21.58,19.931,19.103,19.101,18.3
