date,hr0,hr1,hr2,hr3,hr4,hr5,hr6,hr7,hr8,hr9,hr10,hr11
2011-09-20,17.728,17.718,18.568,20.219,19.39,19.38,19.379,18.529,17.7,17.72,17.699,17.67
2011-09-21,20.948,21.789,21.799,21.82,21.788,21.77,20.979,20.13,20.119,19.3,20.119,19.269
2011-09-22,21.648,21.65,21.68,22.469,22.469,21.68,20.87,20.869,20.019,20.849,20.019,20.019
2011-09-23,20.039,19.24,19.229,20.05,20.06,19.21,19.19,19.98,19.159,19.16,19.139,18.319
2011-09-24,19.95,20.758,21.57,21.59,20.748,21.58,20.778,19.99,19.99,20.019,20.019,19.169
2011-09-25,21.549,22.349,21.56,21.58,23.218,22.399,22.42,20.778,20.749,19.899,19.88,19.89
2011-09-26,22.34,23.14,23.159,23.96,23.139,23.11,21.499,21.529,20.73,20.7,19.87,19.879
2011-09-27,21.6,23.217,22.39,22.409,21.62,21.61,20.76,20.749,19.929,19.129,19.159,19.16
2011-09-28,22.429,23.269,24.059,23.26,23.239,23.238,21.599,21.579,19.12,19.129,19.13,19.109
2011-09-29,21.54,20.72,22.359,22.368,22.339,21.539,20.74,19.9,19.1,18.299,17.46,15.819
2011-09-30,20.75,21.569,20.749,20.748,19.92,19.908,18.269,16.628,16.639,15.819,15.83,15.86
2011-10-01,10.979,10.96,11.789,11.778,10.959,10.96,10.169,10.159,9.31,9.29,9.299,9.299
2011-10-02,10.878,10.908,9.269,9.26,9.26,9.229,9.24,10.038,9.239,9.248,9.267,9.259
2011-10-03,10.859,11.678,10.859,10.829,10.819,10.79,10.769,10.799,10.789,10.818,10.82,10.83
2011-10-04,17.438,17.45,18.27,18.267,18.25,17.4,16.568,15.73,15.759,14.929,14.899,14.099
2011-10-05,19.789,20.606,20.62,20.639,20.61,20.59,18.95,18.128,15.639,14.84,15.659,14.809
2011-10-06,17.349,17.38,18.169,18.2,18.219,17.398,16.589,15.758,14.908,13.25,13.259,12.459
2011-10-07,19.09,19.119,19.97,21.64,20.849,19.239,17.609,17.619,16.8,15.16,15.129,15.119
2011-10-08,20.059,20.029,20.03,21.679,20.86,20.03,19.207,16.769,15.959,15.93,15.12,14.28
2011-10-10,23.349,24.14,24.958,24.159,23.369,21.75,20.949,18.468,19.27,17.629,17.65,16.8
2011-10-11,19.12,19.108,19.08,19.069,19.059,19.029,18.999,18.158,18.138,18.139,17.288,17.28
2011-10-12,16.509,16.539,16.509,16.499,17.33,16.519,16.519,16.489,16.489,16.46,16.43,16.43
2011-10-13,19.67,20.519,21.349,21.349,21.38,19.72,19.719,19.718,19.75,19.748,19.729,18.109
2011-10-14,15.7,17.34,19.77,19.768,18.95,18.159,16.519,16.549,15.709,14.859,13.219,13.2
2011-10-15,18.16,18.999,18.979,19.779,19.799,18.19,16.52,14.88,14.879,14.86,14.89,14.059
2011-10-16,18.209,19.049,19.04,19.849,19.019,18.19,17.379,16.57,16.599,16.63,17.449,17.45
2011-10-18,20.03,20.819,20.029,20.06,20.089,19.3,17.68,17.689,16.879,16.869,16.019,16.03
2011-10-19,15.979,16.83,16.83,16.799,17.639,17.66,17.639,19.309,19.34,18.488,18.499,18.47
2011-10-20,14.29,15.138,14.34,14.369,14.349,14.34,13.519,13.5,13.49,12.669,12.649,11.82
2011-10-21,15.14,14.289,15.939,15.11,15.109,13.44,12.608,12.609,12.598,11.81,11.84,11.02
2011-10-22,13.47,15.078,14.23,14.25,15.06,13.41,12.599,12.579,11.779,10.939,10.91,10.089
2011-10-23,15.04,15.858,15.89,15.92,15.947,15.14,15.14,13.499,12.669,12.699,11.899,11.869
2011-10-24,15.879,16.698,16.699,17.54,16.728,15.939,16.729,14.258,14.259,13.419,14.228,13.428
2011-10-25,16.757,17.61,17.599,17.569,17.55,17.55,15.879,14.239,13.439,12.619,13.44,12.618
2011-10-26,18.377,17.59,15.969,15.94,15.929,15.909,15.919,15.118,15.149,15.959,14.338,14.37
2011-10-27,14.989,15.01,15.829,15.83,17.44,14.979,14.19,12.579,11.76,10.95,9.31,8.478
2011-10-28,10.129,10.11,9.28,9.27,9.249,9.278,9.279,9.258,8.46,7.628,6.809,6.779
2011-10-29,4.359,4.36,4.35,3.549,3.549,3.539,3.559,4.36,4.369,4.37,3.558,3.568
2011-10-30,10.1,10.92,11.75,11.739,11.71,10.889,9.23,17.42,8.389,7.56,6.759,5.13
2011-10-31,11.748,12.569,12.57,12.579,11.76,11.779,10.929,10.898,10.868,9.23,9.239,9.239
2011-11-01,14.998,14.199,15.01,15.009,14.2,12.58,11.759,11.75,10.93,9.319,9.29,8.45
2011-11-02,13.318,14.168,15.019,14.199,14.18,12.51,11.689,10.9,10.869,10.068,9.278,9.269
2011-11-03,14.96,15.759,15.759,15.77,15.76,14.128,13.299,12.469,11.659,10.839,10.83,10.86
2011-11-04,14.059,12.409,12.399,13.22,13.25,11.629,11.639,10.84,9.198,8.359,8.33,7.489
2011-11-05,9.088,10.73,11.579,10.759,10.759,9.949,9.119,8.29,7.44,7.439,6.619,5.77
2011-11-06,12.339,13.168,13.16,14.0,13.17,12.34,11.519,9.85,9.03,9.01,9.009,8.199
2011-11-07,13.03,16.339,17.129,17.13,15.5,14.679,13.03,13.008,10.578,9.77,8.949,8.92
2011-11-08,15.5,16.319,17.14,17.97,17.119,15.479,13.85,13.04,10.579,10.6,8.969,8.98
2011-11-09,14.778,14.759,15.579,15.579,15.55,13.099,12.28,12.249,12.239,10.57,10.589,9.799
2011-11-10,11.448,8.96,8.98,8.979,9.008,9.009,9.029,8.998,8.989,8.989,8.96,8.11
2011-11-11,8.099,9.739,9.72,8.879,8.909,8.089,8.059,7.219,7.199,6.38,7.199,6.38
2011-11-12,11.929,13.589,14.379,15.2,15.21,14.419,11.169,11.17,11.17,11.169,11.159,10.369
2011-11-13,15.249,15.219,16.01,14.369,16.029,15.189,15.199,14.41,14.42,13.619,13.639,12.818
2011-11-14,16.879,18.529,19.36,20.159,19.369,19.4,16.949,18.558,18.53,18.528,17.709,16.869
2011-11-15,16.069,16.089,16.079,16.089,15.298,14.478,14.459,14.45,13.64,14.449,12.788,12.818
2011-11-16,12.728,12.759,12.789,13.609,13.61,13.589,12.789,12.819,11.969,11.95,11.129,11.13
2011-11-17,7.988,8.009,8.039,8.04,7.219,7.22,7.238,6.409,6.38,6.379,4.76,4.75
2011-11-18,7.179,8.029,7.999,7.99,7.96,7.139,6.349,5.509,5.5,5.488,4.7,4.71
2011-11-19,10.478,11.309,11.278,11.27,11.239,10.409,9.61,7.949,8.739,8.76,9.59,9.58
2011-11-20,14.64,16.269,15.467,15.5,15.488,15.458,16.31,14.66,15.459,13.799,12.979,12.98
2011-11-21,14.549,14.518,13.679,12.057,12.089,11.268,11.259,10.428,10.4,10.399,10.389,10.419
2011-11-22,10.37,11.208,11.2,12.01,11.98,11.979,11.999,12.829,12.82,12.788,14.46,13.608
2011-11-23,13.519,11.889,11.079,11.109,10.318,9.5,10.309,9.499,8.699,8.679,7.83,7.839
2011-11-24,12.809,13.659,14.48,14.469,14.438,13.62,11.129,10.29,8.62,8.619,8.64,7.809
2011-11-25,12.569,14.229,15.067,15.069,14.279,14.289,12.64,10.98,10.139,8.519,7.719,7.719
2011-11-26,11.788,13.4,13.428,14.278,12.639,12.609,10.998,10.189,10.979,9.32,9.299,8.479
2011-11-27,15.75,15.759,19.06,19.089,16.61,15.769,14.119,13.299,14.089,13.269,13.289,13.299
2011-11-28,16.59,17.41,18.239,17.419,16.58,17.37,16.519,15.718,15.699,15.7,14.889,14.87
2011-11-29,10.698,10.707,9.859,9.869,9.87,9.849,9.868,9.84,9.049,9.049,9.079,8.23
2011-11-30,8.18,9.02,9.029,8.229,8.238,7.43,7.4,6.559,6.559,6.589,5.779,4.939
2011-12-01,8.11,9.739,9.749,9.77,9.739,8.099,8.08,7.29,7.259,5.629,5.619,3.949
2011-12-02,8.05,9.66,10.478,10.509,10.48,10.46,9.66,7.2,8.809,7.189,6.379,6.41
2011-12-03,8.08,8.09,8.09,8.93,8.928,8.099,7.289,5.64,5.608,5.617,6.439,5.599
2011-12-04,7.969,9.598,10.409,10.399,10.4,8.758,8.789,8.82,8.009,8.029,7.22,7.2
2011-12-05,9.66,10.469,12.1,12.1,13.75,10.44,11.269,12.119,12.109,11.3,11.28,12.13
2011-12-06,12.109,12.1,12.92,13.74,12.11,12.11,12.118,12.119,12.15,11.32,12.109,12.1
2011-12-07,11.2,11.23,11.249,10.4,10.409,9.568,9.6,7.118,7.09,5.449,2.999,3.029
2011-12-08,4.69,5.52,6.359,6.389,6.359,5.568,4.769,3.978,3.99,4.819,3.999,3.2
2011-12-09,8.07,8.86,8.88,8.879,8.069,7.22,7.229,7.249,5.608,5.63,4.839,4.809
2011-12-10,6.39,7.22,7.19,7.179,6.359,4.72,3.9,3.9,3.09,2.25,2.23,1.389
2011-12-11,3.869,5.509,5.489,5.49,5.49,4.669,3.039,2.189,2.199,2.179,2.17,1.35
2011-12-12,4.569,5.38,6.189,6.16,6.179,5.378,5.4,4.588,5.44,3.819,3.789,2.94
2011-12-13,7.918,9.559,9.589,9.56,8.759,7.919,7.129,6.299,6.268,5.44,5.409,3.75
2011-12-14,7.777,7.76,8.599,8.579,8.587,7.79,7.799,7.788,6.96,6.929,6.929,6.089
2011-12-15,11.899,13.52,14.37,14.359,11.879,14.31,14.31,14.33,14.308,13.49,14.279,14.268
2011-12-16,6.859,6.858,6.849,6.058,6.059,6.039,6.019,6.02,6.019,6.019,5.209,5.23
2011-12-17,4.229,4.23,4.2,4.18,4.18,3.347,3.318,2.51,1.68,0.83,0.829,0.8
2011-12-18,3.339,4.98,4.97,5.809,4.17,4.159,4.169,3.378,2.589,1.8,1.799,0.959
2011-12-19,4.95,6.57,7.359,8.158,8.989,8.159,7.339,7.35,8.96,7.298,7.269,7.239
2011-12-21,11.49,10.658,12.29,12.26,10.59,10.589,10.568,12.998,13.0,12.97,12.968,12.979
2011-12-22,12.059,11.239,11.237,12.059,11.26,10.439,10.439,10.47,9.64,9.618,7.159,8.78
2011-12-23,8.829,8.819,8.819,7.988,7.999,7.178,7.179,6.359,5.549,5.58,5.559,5.53
2011-12-24,6.329,6.36,6.359,5.529,5.499,3.859,4.699,4.71,3.049,3.02,2.209,2.209
2011-12-25,4.69,5.5,6.329,6.349,7.14,6.348,5.549,5.558,5.528,4.699,3.878,3.07
2011-12-26,7.07,7.909,7.94,7.91,7.069,6.25,5.43,4.609,4.61,2.969,2.999,2.998
2011-12-27,4.63,4.659,9.599,9.589,10.43,8.789,7.97,6.328,5.489,5.509,5.489,4.66
2011-12-28,6.248,6.28,5.439,5.409,4.609,3.788,2.98,2.159,2.189,1.369,1.339,1.36
2011-12-29,2.927,3.719,4.518,4.519,4.52,4.49,4.519,4.499,3.649,3.67,3.67,4.49
2011-12-30,5.389,7.03,8.679,9.519,9.54,7.909,7.08,6.279,6.26,7.048,6.22,7.038
2011-12-31,13.52,12.7,11.029,11.009,10.189,9.4,9.419,9.439,9.419,8.599,7.81,7.009
2012-01-01,8.609,9.43,10.25,11.05,10.249,11.909,11.08,9.469,10.259,10.229,11.039,10.2
2012-01-02,3.609,4.45,4.42,3.569,2.76,2.737,2.74,1.91,1.879,1.86,1.049,1.059
2012-01-03,-0.63,-0.621,-1.421,-1.443,-2.23,-2.261,-2.252,-3.1,-3.122,-3.94,-3.92,-3.94
2012-01-05,4.41,6.049,6.069,6.92,6.919,6.928,6.119,6.119,4.479,2.819,2.789,1.988
2012-01-06,6.919,8.56,11.05,13.499,13.479,10.989,12.629,10.978,9.309,8.49,6.83,6.827
2012-01-07,8.419,10.049,12.488,15.769,14.94,14.149,14.158,13.347,12.509,10.08,10.079,9.289
2012-01-08,7.729,8.579,8.579,8.579,8.579,7.739,6.1,5.279,4.469,3.65,2.809,2.778
2012-01-09,2.84,2.819,1.2,1.169,1.159,1.169,0.34,0.359,0.339,0.34,0.308,1.13
2012-01-11,4.54,5.348,5.329,6.149,6.15,6.18,6.16,5.37,5.35,6.2,6.189,6.2
2012-01-12,6.16,9.449,9.43,10.249,11.079,11.059,10.229,9.409,9.38,10.23,7.79,8.62
2012-01-13,2.02,2.869,2.868,2.879,3.73,3.759,2.97,2.99,2.199,2.209,0.56,-0.27
2012-01-14,1.419,1.388,2.18,2.188,2.159,2.179,1.33,0.498,0.509,-0.343,-1.152,-1.181
2012-01-15,-0.37,0.449,0.429,1.249,1.258,1.239,-0.401,-1.221,-1.221,-1.2,-0.381,-1.202
2012-01-16,0.41,2.018,2.02,2.81,2.839,2.838,2.83,2.829,2.818,3.629,4.438,2.768
2012-01-17,5.258,7.72,10.149,10.15,10.978,10.949,10.95,10.94,10.939,10.949,10.949,10.949
2012-01-18,4.318,4.339,4.349,4.369,3.578,2.779,1.97,1.119,1.1,0.289,-0.511,-1.351
2012-01-19,0.249,1.05,1.889,2.699,2.699,2.73,2.729,2.739,2.728,2.729,2.72,2.719
2012-01-20,0.229,1.04,1.039,1.019,0.208,0.999,0.16,0.149,0.15,0.15,0.159,-1.511
2012-01-21,0.069,0.049,0.02,0.019,-0.01,-0.011,0.01,-0.811,-0.812,-0.811,-0.791,-1.642
2012-01-22,-1.741,-1.76,-1.741,-1.75,-1.751,-1.73,-1.751,-1.782,-1.761,-1.731,-1.731,-1.731
2012-01-23,0.749,0.759,0.789,0.77,1.58,1.569,1.579,2.4,2.369,2.369,2.369,3.21
2012-01-24,5.677,5.679,6.5,8.16,8.149,8.939,8.11,9.72,4.789,6.41,4.799,4.778
2012-01-25,4.858,5.679,5.678,6.48,5.639,6.45,4.829,5.669,4.838,4.02,4.049,3.26
2012-01-26,5.729,7.389,8.199,9.04,8.24,9.059,9.089,8.289,8.3,8.319,7.499,8.339
2012-01-27,12.329,12.328,12.34,11.529,9.879,9.039,8.239,6.588,5.738,5.74,5.739,4.89
2012-01-28,4.15,5.8,7.429,8.268,9.11,9.129,9.129,9.128,8.3,6.66,5.869,5.049
2012-01-29,4.97,4.97,4.939,6.559,6.558,6.558,5.759,4.949,4.15,4.12,4.96,4.109
2012-01-30,2.459,4.12,4.909,4.91,5.749,6.589,5.778,4.12,4.119,4.118,3.329,2.478
2012-01-31,8.21,10.669,12.3,13.96,13.989,14.008,13.99,12.35,8.26,10.729,9.909,9.928
2012-02-01,9.77,10.58,17.13,16.3,16.278,15.43,14.589,13.768,12.949,12.94,12.12,10.509
2012-02-02,9.01,8.979,8.149,10.579,10.579,8.959,8.129,7.339,6.51,5.699,4.849,4.85
2012-02-03,5.649,6.448,6.45,7.25,8.06,8.04,7.229,5.599,5.599,5.58,5.56,2.308
2012-02-04,3.98,3.979,4.828,4.849,5.658,4.039,3.21,2.36,1.558,1.57,1.59,1.58
2012-02-05,2.39,3.229,4.059,4.069,4.069,4.899,4.108,4.079,3.289,3.309,2.469,1.649
2012-02-06,4.939,7.379,8.199,8.989,8.169,8.179,7.39,6.55,5.749,4.929,4.13,4.149
2012-02-07,8.298,9.92,9.888,9.91,9.909,9.918,9.129,7.49,6.699,5.849,5.059,5.05
2012-02-08,3.45,3.45,4.24,4.249,2.619,1.79,1.79,1.78,1.8,1.789,1.789,1.79
2012-02-09,2.549,4.178,5.01,4.988,5.84,5.83,5.8,4.958,4.959,4.16,4.16,4.158
2012-02-10,4.049,4.08,4.909,4.939,5.789,5.79,4.149,4.958,4.947,4.968,4.959,4.158
2012-02-11,2.5,2.469,2.499,4.14,0.868,0.859,0.85,0.059,-1.58,-2.39,-2.39,-3.22
2012-02-12,-2.381,-1.59,-1.601,-1.57,0.059,-0.791,-1.61,-1.611,-2.413,-2.38,-2.351,-2.351
2012-02-13,3.459,5.13,5.919,6.76,6.789,6.779,5.93,5.928,4.28,3.46,2.608,3.43
2012-02-14,4.278,6.749,8.369,9.209,9.18,9.159,7.539,6.7,7.52,6.72,6.72,6.719
2012-02-15,7.509,8.299,9.098,9.1,9.09,9.089,8.3,7.489,6.69,5.838,5.839,5.84
2012-02-16,5.059,5.879,5.059,5.889,5.91,5.919,5.89,5.099,5.09,5.889,5.05,5.02
2012-02-17,7.46,8.25,8.219,9.06,9.069,9.079,8.29,7.47,8.28,7.45,6.63,6.639
2012-02-18,6.599,8.218,9.859,9.019,9.81,11.439,10.62,9.79,9.819,9.829,8.169,6.559
2012-02-19,3.228,4.019,4.87,4.03,4.849,4.019,4.029,4.03,4.049,2.418,1.578,0.739
2012-02-20,3.1,3.92,4.729,5.549,6.349,7.17,5.518,5.54,5.559,3.898,3.889,3.88
2012-02-21,3.979,5.588,4.77,5.61,6.459,7.298,7.33,6.53,5.709,5.71,5.71,4.869
2012-02-22,8.12,8.939,9.779,12.238,13.058,13.039,11.378,10.559,9.749,11.37,9.729,10.548
2012-02-23,12.278,13.13,13.979,13.99,14.809,13.969,13.968,12.33,10.67,9.83,9.829,9.83
2012-02-24,8.11,8.959,10.619,8.14,8.138,8.93,8.939,9.76,9.759,8.949,8.15,7.349
2012-02-25,4.718,4.74,4.769,4.789,4.779,3.989,3.978,2.329,2.348,1.529,1.519,1.5
2012-02-26,4.049,4.889,5.679,6.479,6.508,6.489,5.7,5.699,4.9,4.099,4.099,2.49
2012-02-27,8.23,8.229,10.69,13.168,14.018,13.99,13.18,12.36,11.538,10.708,9.899,9.079
2012-02-28,6.628,6.629,8.299,9.089,9.09,9.07,9.069,9.079,8.258,5.78,5.81,4.988
2012-02-29,4.959,6.629,6.659,8.268,8.299,8.3,8.279,8.3,9.14,9.139,9.138,9.13
2012-03-01,14.83,15.679,15.679,16.53,15.719,14.879,14.06,11.578,9.959,9.14,7.5,6.68
2012-03-02,8.378,9.19,10.02,9.22,8.43,6.779,6.779,6.79,6.809,6.838,6.82,6.788
2012-03-03,9.22,10.07,10.889,11.708,12.529,12.5,12.479,10.838,9.989,10.829,10.0,9.189
2012-03-04,5.839,6.689,6.7,6.69,6.698,5.909,5.119,4.3,3.479,3.479,2.64,2.658
2012-03-05,2.74,2.718,3.539,4.339,4.35,4.339,3.508,2.688,2.71,2.729,1.899,1.08
2012-03-06,2.75,4.388,5.228,6.03,6.849,6.859,6.058,6.089,5.29,5.309,3.669,3.669
2012-03-07,10.239,12.73,13.579,14.409,15.239,15.24,15.27,14.459,12.839,10.39,11.189,10.37
2012-03-09,7.039,7.85,9.508,11.168,11.979,11.139,10.34,9.519,7.869,7.07,6.22,5.39
2012-03-10,4.59,5.409,6.23,6.26,7.08,7.05,7.03,6.19,5.369,4.53,2.879,2.859
2012-03-11,8.619,9.439,11.049,12.69,12.689,13.499,13.53,12.72,10.229,9.419,8.59,8.56
2012-03-12,11.759,14.189,15.858,15.018,17.479,17.45,16.609,14.969,14.949,14.129,14.949,14.938
2012-03-13,16.58,16.59,18.238,20.71,21.5,20.66,20.65,18.198,16.57,15.769,14.97,14.979
2012-03-15,17.589,19.209,21.7,21.69,21.668,20.839,19.199,18.389,15.959,14.349,13.509,11.879
2012-03-16,10.209,11.049,11.85,11.05,11.889,11.92,11.938,11.129,11.129,10.279,10.259,10.29
2012-03-17,15.14,16.75,17.57,18.419,18.449,18.448,17.609,15.999,15.179,14.328,14.329,12.699
2012-03-18,10.109,10.94,12.6,14.209,14.21,14.999,14.989,14.99,13.329,13.299,12.489,11.698
2012-03-21,13.89,13.878,14.68,14.698,15.52,16.359,16.359,16.328,14.719,13.878,13.06,13.88
2012-03-22,13.879,15.488,16.288,17.128,17.958,18.759,18.73,18.699,17.06,15.408,14.609,14.629
2012-03-23,18.719,20.359,21.178,21.199,21.199,21.169,20.34,18.689,18.679,17.05,16.209,16.199
2012-03-24,13.05,13.08,13.06,12.239,12.25,12.249,10.629,10.6,9.77,9.768,9.77,9.77
2012-03-25,8.279,9.12,9.92,9.899,11.557,12.37,12.349,12.37,11.527,11.539,10.72,11.538
2012-03-26,11.657,11.65,11.649,11.649,11.68,10.889,10.04,9.22,8.419,7.588,6.798,5.979
2012-03-27,5.018,6.65,8.29,9.127,9.13,9.939,9.1,9.09,9.109,6.647,6.679,6.67
2012-03-28,14.069,14.86,17.32,17.318,17.34,16.52,16.549,16.538,16.51,15.72,14.929,14.089
2012-03-29,12.66,11.02,12.68,13.47,13.49,13.48,12.68,11.86,11.01,10.179,9.349,9.349
2012-03-31,11.569,14.029,12.379,13.17,12.35,11.499,9.87,9.04,8.188,8.209,7.399,6.58
2012-04-01,9.009,9.799,11.439,12.26,13.05,13.019,12.99,12.968,12.129,12.13,12.149,10.51
2012-04-02,9.68,10.498,10.489,11.318,12.159,12.159,12.169,12.17,10.548,10.518,8.859,9.679
2012-04-03,13.029,14.699,14.699,16.34,17.159,17.19,16.339,14.72,14.71,13.869,12.239,12.259
2012-04-04,16.319,16.32,17.159,17.99,17.97,18.788,18.789,18.798,18.008,16.388,14.73,13.11
2012-04-05,9.82,10.61,10.639,12.259,12.29,12.289,12.26,11.459,9.82,8.999,8.16,8.128
2012-04-06,8.919,9.759,11.369,12.169,12.139,12.959,12.14,11.34,10.488,9.69,8.07,8.89
2012-04-07,10.44,12.1,12.099,12.909,13.75,13.749,13.759,13.788,12.15,12.13,11.278,10.49
2012-04-08,13.809,15.45,16.238,17.089,17.93,17.119,17.13,16.309,14.638,13.0,12.179,12.199
2012-04-09,13.889,13.899,14.7,15.519,14.7,13.879,13.86,13.05,12.218,11.398,10.58,9.77
2012-04-10,14.06,13.25,14.05,14.87,15.659,14.82,14.018,13.188,10.73,9.919,8.279,6.647
2012-04-11,6.62,8.289,6.65,7.459,9.9,9.08,8.288,8.28,6.639,5.799,5.78,5.809
2012-04-12,10.809,11.658,12.479,11.64,11.639,12.45,12.449,10.829,10.01,9.209,9.24,9.269
2012-04-13,12.419,13.25,13.28,14.108,14.91,14.89,14.09,14.12,12.47,12.469,10.008,9.169
2012-04-14,15.678,17.309,18.16,18.148,18.119,17.3,17.279,16.43,14.81,14.81,14.0,14.009
2012-04-15,18.1,18.939,20.58,20.579,21.389,20.569,20.599,20.568,18.128,17.289,19.749,18.92
2012-04-16,19.649,22.098,22.95,24.57,24.59,24.618,24.629,22.999,22.2,19.718,19.69,20.5
2012-04-17,16.449,17.269,18.08,18.908,19.75,18.13,18.109,16.49,16.489,14.85,14.019,14.039
2012-04-18,10.82,10.84,10.039,9.189,9.188,9.2,9.19,9.199,9.19,9.168,9.188,9.188
2012-04-19,14.098,14.92,15.708,16.51,17.319,16.519,16.52,15.679,14.839,13.169,13.18,12.379
2012-04-20,15.6,17.268,18.069,18.038,18.88,18.03,17.18,16.359,15.53,14.739,13.89,13.059
2012-04-21,18.199,18.989,20.61,21.459,20.639,22.299,19.82,14.92,12.458,12.479,11.659,10.857
2012-04-22,7.41,7.389,7.38,7.37,7.36,6.568,6.57,6.569,6.6,6.58,5.778,6.61
2012-04-23,5.83,5.839,6.66,6.659,4.22,4.249,5.069,5.889,5.069,5.089,5.07,5.099
2012-04-24,11.728,12.529,12.549,12.549,12.549,13.4,12.57,12.56,11.77,10.959,10.16,9.32
2012-04-25,14.186,14.979,14.949,15.739,16.569,16.59,16.579,16.61,14.979,13.33,12.528,12.54
2012-04-26,13.58,12.759,14.389,13.588,13.559,14.409,14.429,14.439,14.47,13.65,13.659,12.869
2012-04-27,11.169,11.169,11.17,13.629,13.659,14.449,13.639,12.83,11.189,10.398,9.588,8.759
2012-04-28,7.959,8.789,9.589,9.588,10.439,9.609,8.789,7.139,7.96,7.159,7.14,7.959
2012-04-29,12.089,12.879,14.499,15.317,16.989,17.8,17.009,15.35,15.319,13.68,12.869,12.08
2012-04-30,10.419,12.08,12.929,13.75,15.36,15.329,15.339,14.49,13.649,13.649,13.669,13.67
2012-05-01,21.059,21.859,22.71,22.72,22.73,22.76,21.12,21.09,19.467,18.678,18.689,17.029
2012-05-02,16.229,16.239,17.869,18.719,18.7,17.029,15.368,14.54,13.73,13.759,12.919,12.92
2012-05-03,15.489,17.139,18.76,19.579,20.419,22.06,22.03,21.229,18.759,17.909,17.938,17.12
2012-05-04,17.859,18.66,19.449,21.91,23.529,21.05,21.07,21.1,20.288,18.65,16.989,17.02
2012-05-05,21.959,22.76,21.12,19.479,20.3,20.279,19.43,17.79,16.999,16.168,16.14,15.31
2012-05-06,17.119,17.12,17.089,17.909,17.879,17.849,17.839,17.028,17.029,15.369,15.4,13.74
2012-05-07,15.408,17.049,17.889,17.889,17.049,17.05,17.07,16.249,14.64,14.608,14.62,14.619
2012-05-08,17.91,18.699,17.85,17.83,18.649,18.669,18.639,18.659,18.659,18.689,17.049,17.029
2012-05-09,17.86,18.689,18.71,18.709,19.499,18.7,13.778,12.939,12.92,12.9,12.11,12.13
2012-05-10,13.849,14.67,15.508,14.689,16.329,17.15,15.509,14.69,13.889,13.08,13.079,12.23
2012-05-11,15.47,17.13,17.98,17.98,17.979,18.809,18.809,18.81,17.997,17.209,15.54,14.729
2012-05-12,18.888,18.868,19.72,20.56,21.379,19.76,19.759,18.909,18.089,17.239,15.598,16.449
2012-05-13,18.99,20.61,21.409,22.198,22.189,21.379,20.559,19.769,19.74,18.939,18.1,18.089
2012-05-14,15.639,18.09,18.07,18.08,18.059,15.63,16.419,16.438,16.449,16.47,16.479,16.459
2012-05-15,18.81,18.839,18.828,21.319,20.51,20.518,21.34,19.67,18.88,18.85,16.378,15.56
2012-05-16,21.239,22.049,22.06,22.05,22.08,22.069,22.07,21.27,19.66,18.859,18.859,18.04
2012-05-17,17.349,18.168,18.978,19.01,19.839,19.839,19.828,18.998,17.34,16.499,15.68,14.87
2012-05-18,18.269,19.12,19.909,19.91,19.899,19.908,19.08,18.28,18.288,17.479,15.87,14.23
2012-05-19,20.029,21.66,22.51,22.5,23.289,23.259,23.259,21.649,20.819,19.179,19.2,17.528
2012-05-20,20.938,21.78,22.57,21.749,22.589,22.609,21.778,20.109,20.14,19.298,18.489,17.649
2012-05-21,17.64,17.63,17.628,19.239,19.27,20.069,19.239,20.06,19.239,18.419,18.448,18.449
2012-05-22,18.529,19.318,19.339,21.788,20.999,22.649,20.989,20.139,19.32,18.5,18.48,18.488
2012-05-23,20.11,20.109,20.939,21.73,21.759,19.3,19.3,18.48,18.47,18.44,18.41,17.558
2012-05-24,21.62,22.438,23.28,23.26,23.25,23.23,22.408,21.61,19.949,19.159,19.13,19.13
2012-05-25,22.489,23.308,23.28,24.119,24.909,24.098,24.129,23.31,21.669,21.689,20.05,20.02
2012-05-26,23.309,24.119,24.1,24.09,24.898,24.899,24.069,23.24,23.217,22.37,21.569,21.57
2012-05-27,23.28,24.129,24.129,24.96,24.99,24.969,24.128,24.1,23.269,19.988,18.359,18.34
2012-05-28,24.02,25.63,25.639,26.46,26.48,26.479,25.67,25.67,24.869,24.04,23.209,22.399
2012-05-29,25.68,26.53,26.539,26.569,26.6,26.609,25.758,24.91,21.629,17.53,18.369,18.339
2012-05-30,21.63,21.648,22.439,22.439,22.46,23.249,23.26,22.44,15.029,20.79,19.969,19.999
2012-05-31,22.49,23.329,24.169,24.149,24.169,24.189,23.339,22.539,20.908,20.889,20.07,20.067
2012-06-01,21.639,22.458,22.479,22.497,23.32,21.698,18.42,18.389,18.37,19.189,17.58,17.579
2012-06-02,18.23,18.218,19.06,19.06,19.069,19.06,19.08,19.078,18.249,17.45,16.639,15.819
2012-06-03,19.92,20.729,20.729,21.528,21.499,21.51,21.529,20.7,19.849,18.189,18.219,16.599
2012-06-04,19.02,19.0,18.18,19.799,19.799,18.949,18.929,18.079,17.258,16.439,15.629,16.449
2012-06-05,14.789,17.249,16.409,16.409,17.239,17.219,17.22,16.399,15.559,14.739,15.579,14.74
2012-06-07,21.33,21.34,22.18,23.008,22.159,22.16,21.319,21.349,19.7,18.06,17.25,15.61
2012-06-08,22.248,23.039,23.85,23.849,23.88,23.86,23.86,23.06,22.27,21.419,20.59,18.919
