date,hr0,hr1,hr2,hr3,hr4,hr5,hr6,hr7,hr8,hr9,hr10,hr11
2011-09-15,19.242,19.24,18.421,18.421,17.601,17.601,17.601,18.421,19.24,19.24,20.061,20.88
2011-09-16,10.221,10.22,9.401,9.4,9.4,8.582,8.581,9.401,10.22,11.861,13.501,13.501
2011-09-17,11.861,11.861,11.861,11.861,11.86,11.862,11.861,11.861,11.861,12.681,13.501,14.32
2011-09-18,11.86,11.861,11.04,11.041,11.041,11.041,11.041,11.861,11.861,12.68,13.5,14.321
2011-09-19,14.321,14.321,14.32,13.501,13.501,13.501,13.501,13.502,14.321,15.141,15.96,16.78
2011-09-20,15.96,15.14,15.14,15.142,15.14,15.141,15.14,15.14,15.141,15.141,15.962,15.961
2011-09-21,15.141,15.141,15.14,15.14,15.14,15.141,15.141,15.142,15.141,15.96,17.601,18.422
2011-09-22,17.601,17.601,17.6,17.601,17.601,17.601,17.6,17.601,17.6,18.42,19.24,19.242
2011-09-23,18.421,17.6,17.6,17.601,17.6,18.42,18.42,18.422,18.422,18.42,18.42,18.422
2011-09-24,16.78,16.78,16.78,16.78,15.96,15.961,15.96,15.961,16.78,17.6,17.601,18.421
2011-09-25,17.601,17.6,17.601,17.601,17.601,17.601,17.601,17.602,18.421,19.241,19.241,20.061
2011-09-26,18.42,18.42,18.42,18.42,18.421,18.42,18.42,18.421,18.422,19.242,19.241,20.88
2011-09-27,18.42,18.42,18.42,18.42,18.422,18.422,18.423,18.42,19.241,19.242,19.242,20.061
2011-09-28,17.6,17.601,17.601,17.602,17.603,17.601,17.602,17.601,18.42,18.421,18.42,20.061
2011-09-29,17.601,17.6,17.601,17.602,17.6,17.6,17.602,17.6,17.6,18.421,19.24,18.421
2011-09-30,14.32,14.321,14.32,14.322,14.32,14.32,14.321,14.32,15.141,15.96,17.601,19.24
2011-10-01,13.5,12.68,11.86,11.861,11.042,11.041,10.221,10.221,9.4,9.401,9.401,8.58
2011-10-02,7.76,6.941,6.942,6.942,6.941,6.12,6.121,6.942,6.94,7.761,7.761,8.58
2011-10-03,6.941,7.761,7.76,7.76,6.941,7.761,7.76,7.76,7.762,9.4,9.401,9.4
2011-10-04,9.4,9.4,9.4,9.402,9.4,9.4,9.4,10.221,11.041,11.86,12.681,15.14
2011-10-05,12.681,12.68,11.86,11.861,11.041,11.041,11.041,11.861,14.321,15.141,15.961,17.6
2011-10-06,13.502,12.681,11.861,11.04,11.04,10.221,9.4,10.221,11.041,11.861,14.32,15.142
2011-10-07,11.042,11.04,10.221,9.401,9.401,10.22,10.221,10.222,11.86,12.681,14.321,15.96
2011-10-08,12.682,11.861,11.862,11.041,10.22,10.221,10.222,10.221,11.861,13.501,14.321,16.781
2011-10-09,11.86,11.861,11.861,11.041,11.041,11.041,11.042,11.041,11.861,13.5,15.961,18.42
2011-10-10,13.501,12.681,12.68,11.86,11.861,11.861,11.041,11.862,14.322,15.141,15.96,18.421
2011-10-11,15.141,14.322,14.322,14.321,14.321,14.321,14.322,14.32,15.96,17.601,17.6,17.6
2011-10-12,15.96,15.96,15.961,15.141,15.14,15.141,15.143,15.14,15.141,15.14,15.141,15.142
2011-10-13,15.14,15.141,15.14,15.141,15.14,15.143,15.141,15.14,15.141,15.961,15.96,18.42
2011-10-14,16.78,16.781,15.961,15.96,15.962,15.961,15.961,15.96,15.961,15.96,15.141,14.321
2011-10-15,11.861,11.863,11.861,11.04,10.221,10.22,9.4,9.402,11.86,14.321,15.14,15.961
2011-10-16,11.863,11.04,10.22,10.22,10.22,10.221,8.58,9.401,11.041,13.5,15.141,15.961
2011-10-17,15.14,15.961,15.96,15.96,14.321,13.5,13.5,13.501,13.5,13.501,14.321,15.96
2011-10-18,12.681,11.862,11.04,11.04,11.041,11.86,11.861,11.86,13.501,14.321,15.961,17.6
2011-10-19,14.321,14.32,14.321,nan,13.501,13.501,14.321,14.321,15.14,14.32,14.321,14.321
2011-10-20,15.96,15.961,15.961,13.5,13.501,12.681,11.041,10.22,11.04,11.04,11.86,12.681
2011-10-21,9.401,9.402,8.58,7.761,7.76,6.94,7.763,7.761,9.4,10.22,11.86,13.502
2011-10-22,9.401,9.401,9.401,9.401,8.581,8.58,7.761,7.76,9.401,10.22,11.041,11.042
2011-10-23,7.761,7.76,6.941,6.941,6.94,6.121,6.121,6.94,7.761,9.4,10.221,11.86
2011-10-24,10.221,9.402,9.4,9.401,9.401,8.58,9.401,8.58,10.222,11.042,11.86,13.501
2011-10-25,11.04,11.042,10.22,9.403,8.582,8.58,8.581,9.4,11.041,12.68,13.502,14.321
2011-10-26,11.04,11.041,11.04,11.041,10.222,10.222,10.22,10.22,11.04,12.681,14.321,14.321
2011-10-27,11.86,11.86,11.861,11.861,12.681,12.681,13.5,11.86,12.681,13.5,13.501,13.5
2011-10-28,6.941,6.12,6.121,5.303,5.3,5.3,4.481,4.48,5.301,6.12,6.942,7.762
2011-10-29,4.481,5.302,5.3,5.3,5.3,3.661,3.661,3.661,4.481,4.48,3.661,3.661
2011-10-30,2.02,2.02,2.022,2.841,2.02,2.841,2.841,2.84,3.66,5.3,6.121,7.76
2011-10-31,3.661,3.66,2.84,2.841,2.841,2.02,2.84,2.84,4.48,6.121,7.762,9.401
2011-11-01,7.76,7.761,7.761,7.76,6.941,6.121,6.121,6.941,7.762,9.401,11.04,11.863
2011-11-02,6.121,5.3,5.301,5.301,5.3,5.3,5.3,5.301,6.121,6.94,9.401,10.22
2011-11-03,7.76,6.94,6.941,6.94,6.121,6.121,6.94,6.122,6.94,7.76,9.4,11.041
2011-11-04,9.401,9.402,9.4,8.58,8.581,8.58,8.58,9.401,9.4,10.22,10.221,11.042
2011-11-05,6.121,6.121,5.302,5.3,4.48,3.661,3.661,3.661,4.48,5.3,6.122,7.761
2011-11-06,4.481,3.661,3.661,2.841,2.84,2.841,3.661,3.66,4.481,5.3,7.761,10.221
2011-11-07,6.942,6.94,6.122,6.12,6.121,5.301,4.48,4.481,5.3,6.94,7.761,10.22
2011-11-08,6.942,6.12,6.121,6.122,5.301,5.3,5.3,5.301,6.12,7.76,10.221,11.86
2011-11-09,7.76,6.941,6.121,6.121,6.121,5.3,5.3,5.301,6.12,6.941,9.4,11.861
2011-11-10,9.402,9.4,8.58,8.58,8.582,7.762,7.761,8.58,9.401,10.221,11.04,11.862
2011-11-12,2.841,2.84,2.84,2.841,1.201,2.022,2.02,2.02,3.66,5.301,6.94,8.58
2011-11-13,9.401,7.76,7.761,7.762,7.761,6.941,6.941,6.941,6.94,9.401,11.04,11.861
2011-11-14,11.86,11.861,11.862,11.04,11.04,11.041,11.04,11.04,11.86,12.681,13.5,15.141
2011-11-15,15.96,15.96,15.96,15.142,15.96,15.141,15.961,15.141,15.14,15.961,15.961,15.962
2011-11-16,11.862,11.86,11.861,11.861,11.04,11.86,11.862,11.861,11.86,11.86,11.86,11.862
2011-11-17,10.22,10.22,10.22,10.221,9.401,6.94,7.76,6.94,6.941,6.941,6.941,6.122
2011-11-18,3.661,3.66,2.841,2.84,2.021,2.022,2.02,2.021,2.02,3.661,3.661,5.301
2011-11-19,3.661,3.66,2.841,3.661,3.66,2.841,2.841,2.841,3.661,4.482,6.12,7.761
2011-11-20,8.582,9.401,9.402,9.402,9.401,10.22,10.222,10.22,10.22,11.041,11.041,13.5
2011-11-21,11.862,11.861,11.04,11.04,11.042,11.04,10.221,11.862,11.86,12.681,14.321,14.321
2011-11-22,8.58,9.4,8.58,8.581,8.581,8.581,8.582,8.58,8.582,9.4,9.4,9.402
2011-11-24,6.12,6.12,5.301,4.48,5.301,5.301,5.301,3.662,5.3,6.941,7.76,10.222
2011-11-25,6.941,6.94,4.481,4.48,5.3,4.48,3.66,3.66,3.661,6.12,7.761,9.4
2011-11-26,6.942,6.121,5.301,5.3,5.301,5.301,5.302,3.662,6.122,6.941,7.761,9.401
2011-11-27,7.761,7.761,6.94,6.94,6.941,7.761,8.58,8.58,9.4,11.86,11.861,13.502
2011-11-28,11.861,11.861,nan,11.041,11.04,9.401,10.221,10.22,10.22,11.041,12.68,14.321
2011-11-29,14.321,14.321,13.501,13.502,14.32,13.501,14.321,14.321,15.14,15.961,15.961,13.501
2011-11-30,7.761,6.94,6.121,6.12,5.301,4.481,3.661,3.662,4.48,5.301,6.941,8.581
2011-12-01,4.48,3.66,3.661,3.66,3.661,3.661,2.841,2.841,3.661,5.3,6.121,6.94
2011-12-02,3.661,2.84,2.841,2.022,2.022,2.02,2.02,2.021,2.842,4.481,5.301,6.94
2011-12-03,5.3,3.661,3.661,2.841,2.022,2.841,2.842,2.021,2.841,3.661,6.122,6.121
2011-12-04,5.301,5.3,3.66,4.481,3.661,3.661,2.84,3.66,3.661,5.301,6.12,6.942
2011-12-05,6.12,6.121,6.121,6.121,5.301,5.3,5.301,6.12,6.121,7.76,7.76,7.761
2011-12-06,13.501,11.86,11.861,11.86,11.861,11.861,11.04,11.861,11.86,11.861,11.86,11.862
2011-12-07,11.041,11.86,11.861,11.86,11.86,11.86,12.681,11.04,11.042,11.04,11.04,11.041
2011-12-08,3.661,3.661,4.481,3.661,2.84,2.021,2.02,2.02,2.02,2.841,3.66,4.481
2011-12-09,2.84,2.842,2.841,2.022,2.021,2.021,2.021,2.02,2.841,3.66,5.3,6.12
2011-12-10,3.661,3.661,4.48,4.481,3.66,3.661,2.841,2.84,3.661,4.482,6.121,6.121
2011-12-11,1.2,-0.439,0.382,-0.439,-0.439,0.381,-0.439,0.381,-0.439,1.201,2.84,3.66
2011-12-12,1.2,1.201,1.2,0.38,0.381,-0.439,-0.437,-1.259,-0.439,0.38,2.021,3.661
2011-12-14,3.66,3.663,3.661,4.481,3.661,3.66,3.66,4.481,3.661,5.3,6.121,6.941
2011-12-15,6.12,6.122,6.122,6.12,6.122,6.12,6.121,6.12,6.94,7.761,9.4,9.401
2011-12-16,13.501,13.501,12.681,11.86,13.501,12.681,11.04,8.581,7.761,7.761,6.94,6.941
2011-12-17,5.301,5.3,4.481,3.661,2.841,3.66,3.661,3.66,3.66,3.66,3.663,4.48
2011-12-18,1.202,1.201,2.02,2.021,2.02,1.202,1.201,1.201,1.2,2.02,2.84,2.841
2011-12-19,1.202,0.381,0.38,-0.439,-0.44,-1.26,-0.44,0.38,1.201,2.021,2.841,3.66
2011-12-20,7.761,7.76,6.94,6.941,7.761,7.761,7.76,7.761,10.221,7.761,10.221,9.401
2011-12-21,6.941,7.76,7.76,7.761,7.76,8.582,7.761,7.76,7.762,9.402,12.681,12.681
2011-12-22,13.501,11.04,12.681,11.04,8.581,8.581,7.76,6.941,7.76,8.58,9.4,11.042
2011-12-23,9.4,9.401,8.58,8.58,8.58,7.761,8.581,8.58,9.401,9.401,9.402,9.402
2011-12-24,6.122,6.12,6.121,6.12,6.12,6.12,5.301,5.3,4.481,5.301,5.301,6.12
2011-12-25,2.842,2.02,2.021,2.02,nan,1.201,1.2,2.021,1.2,2.841,3.661,5.301
2011-12-26,2.02,4.48,6.94,nan,6.94,6.941,6.121,6.12,6.12,6.941,6.941,6.94
2011-12-27,3.66,3.661,3.661,5.3,5.301,5.301,5.301,5.301,5.301,6.121,6.12,6.121
2011-12-28,6.12,6.122,6.12,6.12,nan,6.121,6.121,6.121,6.12,6.121,6.94,7.76
2011-12-29,2.021,2.021,1.201,1.202,1.201,1.2,1.2,0.38,1.2,1.201,2.02,2.842
2011-12-30,4.481,3.66,2.841,2.841,2.841,2.021,2.841,2.841,2.84,3.661,5.301,6.12
2011-12-31,8.581,9.4,9.401,9.402,8.58,7.761,9.401,8.581,6.94,8.58,9.4,10.22
2012-01-01,7.761,7.762,6.121,5.301,4.482,4.48,3.661,3.66,3.661,3.66,5.301,6.94
2012-01-02,9.4,7.761,7.762,nan,4.481,4.481,3.66,2.841,2.842,2.84,3.661,3.66
2012-01-03,1.2,0.38,0.38,-0.439,-0.439,-1.259,-1.26,-1.259,-0.439,-0.438,-0.44,0.381
2012-01-04,-3.72,-5.358,-6.179,-6.18,-6.18,-6.18,-6.179,-6.18,-6.179,-5.359,-4.539,-3.719
2012-01-05,2.021,1.202,1.2,1.2,1.2,1.2,1.201,1.201,1.201,2.021,2.841,5.301
2012-01-06,2.021,2.021,2.02,2.02,2.021,1.2,2.02,2.841,2.841,2.841,3.66,5.301
2012-01-07,7.761,8.58,7.76,6.12,6.121,3.661,3.661,2.021,2.84,2.02,4.48,6.941
2012-01-08,8.58,6.942,7.762,6.942,6.121,6.12,5.301,5.3,5.301,6.12,6.941,7.761
2012-01-09,2.842,2.84,2.84,2.84,2.021,1.2,2.021,2.021,2.021,2.021,2.841,3.662
2012-01-10,2.022,2.02,2.022,nan,1.2,9.401,0.38,0.38,0.381,0.381,0.381,10.222
2012-01-11,3.66,2.841,1.201,2.02,1.201,1.201,1.201,1.201,1.2,1.201,2.842,3.661
2012-01-12,6.941,7.76,7.761,7.761,7.761,6.941,7.761,6.941,6.12,6.121,6.941,6.941
2012-01-13,9.4,8.58,9.4,7.762,6.122,5.3,3.66,3.66,2.841,2.02,2.84,2.841
2012-01-14,-0.439,-0.44,-0.439,-1.26,-1.259,-1.259,-1.26,-1.258,-2.08,-1.259,-0.439,1.201
2012-01-15,-0.439,-0.439,-0.44,-0.44,-0.44,-0.439,-1.259,-2.079,-2.079,-2.08,-1.258,-0.439
2012-01-16,-1.259,-1.259,-1.26,-2.079,-2.08,-2.08,-2.898,-2.9,-2.899,-2.899,-1.259,-0.44
2012-01-17,3.661,4.482,4.481,nan,6.121,6.12,5.301,5.301,5.3,6.12,5.3,6.941
2012-01-18,11.862,11.861,11.041,11.041,6.941,6.94,6.94,6.121,5.301,4.48,5.302,5.302
2012-01-19,-1.259,-1.26,-1.259,-2.08,-2.079,-2.08,-2.08,-2.079,-2.08,-2.079,-1.26,-0.439
2012-01-20,3.66,3.662,3.66,2.841,2.021,2.02,2.84,2.022,2.021,2.02,2.021,1.204
2012-01-21,-0.44,-1.259,-1.258,-1.259,-0.439,-0.438,-0.44,-0.438,-0.439,-0.439,-0.439,0.38
2012-01-22,-0.439,0.381,0.381,0.38,-0.44,-0.439,-0.439,-0.439,-0.439,-0.44,-0.44,-0.439
2012-01-23,0.381,0.381,0.381,0.381,1.202,1.2,1.201,1.201,1.2,1.2,1.202,1.2
2012-01-24,5.3,6.121,6.12,6.121,5.301,5.301,6.12,6.121,6.12,6.12,6.12,6.942
2012-01-25,3.662,5.301,4.481,3.661,3.66,3.661,2.841,2.841,2.84,2.84,3.662,5.301
2012-01-26,4.482,4.481,4.482,4.48,4.481,5.3,4.481,4.482,4.48,5.3,5.301,5.301
2012-01-27,9.4,9.4,10.221,10.222,9.4,10.221,10.221,10.22,13.5,13.5,12.68,12.681
2012-01-28,5.302,5.302,3.661,3.661,3.661,2.841,2.841,2.02,1.2,2.02,3.662,5.302
2012-01-29,5.3,5.3,4.48,3.661,2.842,1.201,1.2,1.2,0.381,0.382,2.841,4.48
2012-01-30,6.121,3.661,2.842,2.84,1.201,1.202,2.022,2.022,1.201,1.201,2.021,3.66
2012-01-31,4.48,5.3,5.301,5.301,5.3,5.3,4.481,3.661,3.66,5.3,6.12,9.401
2012-02-01,11.041,11.041,11.04,11.041,9.402,9.402,9.4,8.581,7.76,7.76,9.401,9.403
2012-02-02,11.861,11.861,10.221,10.22,9.4,9.401,7.76,7.76,9.401,8.581,10.221,9.402
2012-02-03,6.121,5.301,5.3,4.481,3.661,3.661,2.841,2.842,2.841,2.84,4.48,6.122
2012-02-04,3.66,3.662,2.84,2.84,2.841,2.84,2.022,2.84,2.842,2.84,2.841,5.3
2012-02-05,2.841,2.84,2.841,2.842,2.841,3.661,3.66,2.842,2.841,2.84,3.661,3.661
2012-02-06,2.842,2.021,2.02,nan,0.38,0.381,-0.438,-0.438,-0.439,0.382,2.02,3.662
2012-02-07,5.302,4.481,5.301,5.3,5.3,6.121,6.12,6.122,5.3,6.121,6.94,7.762
2012-02-08,5.3,4.48,3.661,3.661,2.84,2.84,2.841,2.841,2.842,2.84,3.661,3.66
2012-02-09,2.84,2.841,2.022,2.021,2.02,1.2,1.201,1.201,1.201,1.201,2.02,2.841
2012-02-10,4.481,4.481,3.661,3.661,3.661,2.842,1.201,1.2,1.2,2.02,3.661,4.481
2012-02-11,5.301,4.481,3.662,2.841,2.841,2.021,2.021,2.021,2.02,2.021,2.02,2.84
2012-02-12,-2.9,-3.719,-2.899,-2.9,-2.9,-2.899,-2.9,-3.719,-3.719,-2.899,-2.08,-2.08
2012-02-13,-1.26,-2.079,-1.259,-2.079,-2.079,-2.899,-2.9,-2.899,-2.899,-2.079,-1.26,2.02
2012-02-14,3.66,3.66,4.48,3.661,3.661,3.661,3.661,2.841,2.84,3.661,3.66,5.301
2012-02-15,6.12,6.94,5.3,4.482,4.481,4.481,5.301,5.301,6.121,6.121,6.94,7.761
2012-02-16,5.301,5.301,5.3,5.301,5.301,5.3,5.302,5.301,5.3,5.301,6.121,6.12
2012-02-17,5.301,5.301,5.301,4.481,4.48,4.481,4.481,4.481,3.661,3.661,6.942,7.761
2012-02-18,6.941,6.121,5.3,4.481,3.66,2.84,2.84,2.84,2.02,2.021,3.661,6.12
2012-02-19,6.941,6.121,5.3,5.3,4.48,3.66,2.841,2.841,2.841,2.84,3.661,3.66
2012-02-20,2.841,2.841,2.841,2.841,nan,2.841,2.841,2.021,1.2,1.202,2.022,3.662
2012-02-22,6.121,6.12,6.94,6.941,6.94,6.121,6.122,6.12,5.301,6.12,6.94,7.76
2012-02-23,11.04,11.041,11.04,11.042,9.4,9.402,7.76,7.761,6.941,7.76,10.22,12.681
2012-02-24,11.041,11.041,10.221,10.22,9.4,9.4,9.4,9.401,8.58,7.761,7.762,7.761
2012-02-25,7.761,6.941,6.121,5.3,5.301,5.302,5.301,4.48,3.662,2.022,3.661,5.301
2012-02-26,2.84,2.84,2.841,2.841,2.841,2.02,2.022,1.2,1.201,2.021,3.661,4.481
2012-02-27,3.661,3.661,3.66,2.841,2.02,2.021,2.841,2.842,2.841,3.661,6.122,7.761
2012-02-28,10.221,8.581,9.401,9.402,6.12,6.12,5.301,4.48,3.662,4.48,5.3,6.941
2012-02-29,6.121,6.121,5.301,4.481,nan,3.661,4.481,3.66,4.482,5.3,5.3,5.301
2012-03-01,10.223,11.861,11.861,11.862,12.681,12.681,10.22,11.041,10.22,11.862,14.321,15.961
2012-03-02,6.941,6.94,6.94,6.12,6.122,5.3,5.3,5.301,4.481,5.301,7.76,8.58
2012-03-03,7.761,7.763,7.761,7.761,7.761,7.761,7.76,7.762,7.76,8.58,9.402,9.4
2012-03-04,9.401,8.581,7.761,7.762,6.94,6.941,5.3,5.301,5.3,5.3,5.3,6.12
2012-03-06,2.021,1.201,1.201,0.381,0.381,0.381,0.382,-0.44,-0.439,2.021,2.841,3.662
2012-03-07,4.48,5.3,5.3,5.301,4.481,4.481,4.48,3.662,4.48,5.301,7.76,10.22
2012-03-08,11.04,11.862,11.86,11.86,11.04,10.22,10.221,10.221,11.042,11.86,13.5,15.141
2012-03-09,16.783,15.961,12.681,11.862,9.401,9.401,9.402,8.581,6.941,6.941,6.941,7.761
2012-03-10,5.301,5.301,3.66,3.661,2.842,2.022,2.022,2.02,2.021,2.84,3.66,5.301
2012-03-11,3.66,2.84,nan,2.841,2.841,2.841,2.841,2.021,2.021,3.661,6.12,7.76
2012-03-12,8.58,8.582,8.581,7.76,6.941,6.941,6.941,6.941,6.941,8.58,9.401,11.04
2012-03-14,15.14,14.322,13.5,12.682,12.68,11.04,11.041,11.04,11.041,14.322,15.96,18.42
2012-03-15,15.14,13.501,13.501,13.501,11.04,11.862,11.041,11.041,11.04,12.68,14.321,15.961
2012-03-16,11.041,10.222,10.22,9.401,9.402,9.401,9.4,9.4,9.4,10.221,9.401,11.041
2012-03-17,11.041,11.042,11.04,11.041,10.221,10.222,10.22,9.401,10.221,11.041,13.501,14.321
2012-03-18,11.861,11.86,11.862,11.04,10.22,9.402,9.4,10.221,10.221,10.221,10.221,11.041
2012-03-19,12.68,11.861,11.861,11.862,11.041,11.04,11.861,11.86,11.86,13.501,14.321,15.962
2012-03-20,15.961,15.14,15.14,15.141,14.32,14.321,14.321,14.321,14.321,15.141,15.14,16.781
2012-03-21,14.32,14.32,13.502,13.501,13.5,13.5,12.682,12.68,12.682,13.501,14.32,14.321
2012-03-22,14.321,14.321,14.32,14.32,12.681,12.681,12.68,12.681,13.5,13.5,13.501,14.321
2012-03-23,15.961,15.141,15.141,14.321,13.501,13.502,13.501,13.502,13.5,14.321,15.961,18.42
2012-03-24,16.78,15.961,15.14,15.141,14.32,14.322,14.322,13.501,13.502,14.321,14.321,13.5
2012-03-25,11.04,10.223,10.221,10.221,10.221,9.401,9.4,9.402,9.4,9.401,9.4,9.4
2012-03-26,12.681,12.682,11.862,11.861,11.04,11.04,10.221,11.04,11.04,11.861,13.501,12.68
2012-03-27,6.121,5.3,3.66,3.662,2.841,2.021,2.022,2.02,2.02,2.842,3.66,5.301
2012-03-28,7.76,7.761,6.941,6.94,7.76,7.76,7.761,7.76,8.58,9.402,11.86,13.5
2012-03-29,15.141,15.96,17.6,16.78,14.321,13.5,11.861,11.861,11.86,12.68,11.861,13.501
2012-03-30,9.401,8.58,7.761,6.941,6.94,6.12,6.122,6.12,6.121,6.94,7.761,7.76
2012-03-31,8.58,9.401,10.221,9.4,10.22,9.4,7.761,7.761,7.761,9.401,9.402,11.862
2012-04-01,7.761,7.761,7.76,6.94,6.942,6.942,7.761,7.762,7.761,7.762,9.4,9.401
2012-04-02,11.04,10.221,11.041,nan,9.4,9.4,7.76,6.942,7.761,8.58,9.402,10.222
2012-04-03,9.401,8.581,7.761,8.581,6.121,6.12,5.301,6.121,6.941,10.221,11.04,12.681
2012-04-04,12.68,11.861,11.861,11.04,10.221,10.223,10.221,11.041,11.041,12.68,15.14,17.6
2012-04-05,14.32,12.681,11.861,10.22,8.582,8.58,7.76,6.941,7.76,9.4,10.22,10.22
2012-04-06,9.401,7.762,7.761,6.941,6.94,6.122,5.3,5.301,5.301,6.94,7.761,9.402
2012-04-07,10.22,9.4,7.761,7.761,6.121,6.121,6.121,6.122,6.94,9.401,10.221,11.04
2012-04-08,11.041,11.041,11.041,10.22,9.401,8.581,7.76,8.58,9.4,11.041,13.501,13.501
2012-04-09,12.681,11.86,11.861,11.04,11.04,11.04,10.221,10.221,11.041,11.86,13.5,14.321
2012-04-11,6.941,6.94,6.12,5.3,nan,4.482,4.48,4.481,5.3,6.121,6.941,8.582
2012-04-12,6.121,6.12,6.12,6.12,5.301,5.3,5.302,5.3,6.121,7.76,9.401,10.221
2012-04-13,9.401,7.761,6.942,6.94,6.941,6.94,6.12,6.941,8.581,10.22,11.042,11.86
2012-04-14,9.401,9.4,8.581,7.761,7.762,7.76,6.94,7.76,7.76,10.221,11.861,14.321
2012-04-15,15.14,15.14,15.141,14.321,15.141,13.501,13.501,13.502,14.321,15.141,16.78,18.421
2012-04-16,19.24,18.422,17.6,16.781,15.142,15.14,14.321,14.321,15.96,18.42,18.421,19.241
2012-04-17,20.06,19.241,15.961,15.96,20.06,17.6,17.601,17.6,17.602,17.6,17.601,17.601
2012-04-18,15.14,14.322,13.5,13.501,13.501,13.501,13.501,13.5,13.5,12.68,12.68,11.861
2012-04-19,10.22,10.22,10.221,10.22,10.222,9.401,9.4,9.401,10.221,11.86,12.681,14.322
2012-04-20,12.68,11.86,11.04,11.041,10.221,10.221,10.22,10.22,11.041,11.861,13.501,15.14
2012-04-21,14.321,14.322,14.32,13.501,13.501,13.501,13.501,13.5,14.321,15.141,17.601,18.423
2012-04-22,11.861,11.861,11.861,11.041,11.04,11.041,11.041,10.221,9.4,9.401,8.58,8.582
2012-04-23,7.761,6.94,6.12,6.121,5.3,5.3,5.301,5.3,5.302,5.302,6.121,6.121
2012-04-24,6.122,6.12,6.12,6.12,5.3,5.302,5.301,6.121,6.94,9.401,10.221,11.86
2012-04-25,11.042,10.221,7.761,6.121,6.941,6.941,6.941,6.941,7.76,10.221,14.321,14.32
2012-04-26,12.681,12.681,12.68,12.682,12.682,12.681,12.682,11.861,11.861,11.861,11.86,11.861
2012-04-27,15.141,13.501,12.681,11.04,10.221,10.221,9.401,8.581,9.4,10.221,11.04,11.04
2012-04-28,8.581,7.76,7.762,6.94,6.941,6.94,6.94,6.94,8.581,8.581,8.581,8.58
2012-04-29,7.76,7.761,7.76,7.761,7.76,6.94,6.941,6.942,8.581,9.401,10.22,11.861
2012-04-30,11.04,10.221,10.221,9.4,8.58,8.581,9.4,9.402,9.401,9.4,10.221,11.042
2012-05-01,13.501,13.501,13.502,13.5,14.321,14.32,14.321,13.501,14.32,15.141,18.42,20.06
2012-05-02,17.6,15.96,15.961,15.962,15.14,15.141,15.961,15.141,15.961,15.961,16.78,16.78
2012-05-03,12.681,11.861,11.861,11.86,11.86,11.861,11.861,11.04,11.86,12.681,14.321,15.141
2012-05-04,17.601,17.602,16.78,15.961,15.961,15.961,15.142,15.96,15.962,17.6,18.421,21.701
2012-05-05,17.601,17.602,16.78,16.781,15.96,15.962,15.142,15.961,16.781,18.421,20.06,21.701
2012-05-07,14.321,14.321,13.501,13.501,11.86,11.86,11.86,12.681,13.501,13.501,14.321,15.141
2012-05-08,14.32,14.321,14.322,14.321,14.32,14.32,13.501,14.321,15.14,15.96,16.78,17.602
2012-05-09,16.781,17.6,15.96,15.961,15.962,15.96,15.96,15.961,17.601,17.601,18.422,18.42
2012-05-10,13.502,12.68,12.68,11.86,11.86,11.862,11.041,11.04,11.861,13.501,13.501,14.32
2012-05-11,11.861,11.86,11.862,11.86,10.221,10.22,10.22,10.221,11.862,12.681,14.32,15.961
2012-05-12,14.321,13.501,11.861,12.681,11.041,10.22,10.221,10.221,14.321,15.141,15.96,18.422
2012-05-13,15.962,15.142,15.14,15.14,15.14,14.321,14.321,14.32,15.962,17.602,17.601,18.421
2012-05-14,17.601,17.6,17.6,16.782,15.141,15.14,14.323,14.32,15.141,15.14,15.141,15.96
2012-05-16,16.781,16.781,15.961,15.962,15.14,15.142,15.14,15.96,16.782,17.601,20.061,21.7
2012-05-17,17.601,17.602,17.601,17.601,17.601,15.96,15.14,15.14,14.32,15.141,15.961,16.781
2012-05-18,14.321,13.501,12.681,11.86,11.861,11.86,11.041,11.862,14.321,15.961,17.601,18.422
2012-05-19,14.322,13.501,13.501,13.502,12.681,11.862,11.042,11.86,14.321,15.96,15.96,18.422
2012-05-20,16.78,15.96,15.961,15.141,14.322,13.501,13.501,14.32,15.961,18.421,20.061,20.062
2012-05-21,16.782,16.781,15.962,15.961,15.962,15.961,15.961,15.961,15.963,15.96,16.78,17.601
2012-05-22,16.78,16.78,16.78,16.781,15.962,15.962,15.96,15.961,15.96,17.601,17.601,17.601
2012-05-23,18.421,17.601,17.601,17.6,16.781,15.96,15.961,16.781,16.782,18.421,18.421,19.24
2012-05-24,17.602,17.602,17.601,17.601,17.6,17.6,17.601,17.601,18.42,18.422,19.241,20.06
2012-05-25,18.421,18.42,18.421,18.421,18.42,18.421,18.421,18.421,19.241,19.241,20.881,20.88
2012-05-26,19.24,19.241,19.241,18.42,18.421,18.42,18.42,18.422,19.24,19.24,20.88,21.701
2012-05-27,20.882,20.06,19.241,19.24,18.42,18.421,18.42,18.42,19.241,20.061,20.881,22.522
2012-05-28,18.42,18.422,17.602,18.42,17.601,17.6,18.42,18.42,20.061,21.701,21.7,22.52
2012-05-29,21.7,21.703,20.881,20.88,20.062,20.061,20.061,20.06,21.701,22.521,23.34,24.161
2012-05-30,19.24,19.24,18.42,18.421,18.42,18.42,17.6,17.601,17.6,18.421,18.421,20.06
2012-05-31,19.241,19.241,19.241,18.42,18.42,18.42,17.601,17.601,18.421,20.06,21.701,22.52
