date,hr0,hr1,hr2,hr3,hr4,hr5,hr6,hr7,hr8,hr9,hr10,hr11
2011-09-19,16.782,17.601,17.601,17.6,17.6,16.781,15.961,15.96,15.961,15.96,15.961,15.961
2011-09-20,15.962,15.96,16.782,18.42,17.6,17.601,17.6,16.781,15.96,15.96,15.96,15.96
2011-09-21,19.24,20.06,20.06,20.06,20.061,20.062,19.242,18.421,18.421,17.6,18.421,17.601
2011-09-22,20.062,20.061,20.06,20.88,20.88,20.061,19.241,19.241,18.421,19.241,18.42,18.421
2011-09-23,18.42,17.601,17.601,18.422,18.421,17.6,17.602,18.42,17.601,17.6,17.6,16.782
2011-09-24,18.421,19.24,20.06,20.06,19.241,20.061,19.24,18.42,18.42,18.421,18.42,17.6
2011-09-25,20.06,20.881,20.06,20.061,21.701,20.881,20.881,19.241,19.241,18.421,18.421,18.422
2011-09-26,20.881,21.701,21.701,22.521,21.701,21.701,20.06,20.063,19.242,19.241,18.42,18.42
2011-09-27,20.061,21.702,20.88,20.881,20.063,20.06,19.241,19.241,18.422,17.6,17.601,17.6
2011-09-28,20.88,21.701,22.521,21.701,21.7,21.701,20.061,20.06,17.6,17.601,17.601,17.6
2011-09-29,20.06,19.24,20.88,20.881,20.88,20.06,19.24,18.421,17.6,16.78,15.96,14.32
2011-09-30,19.241,20.06,19.242,19.24,18.42,18.42,16.782,15.141,15.141,14.321,14.321,14.32
2011-10-02,9.4,9.4,7.761,7.76,7.761,7.761,7.761,8.581,7.761,7.76,7.761,7.761
2011-10-03,9.401,10.22,9.401,9.401,9.4,9.401,9.403,9.401,9.401,9.4,9.402,9.4
2011-10-04,15.961,15.961,16.781,16.78,16.781,15.962,15.141,14.32,14.321,13.5,13.501,12.681
2011-10-05,18.42,19.24,19.24,19.241,19.241,19.24,17.6,16.78,14.32,13.501,14.321,13.501
2011-10-06,15.963,15.961,16.78,16.781,16.78,15.96,15.141,14.32,13.5,11.861,11.861,11.04
2011-10-07,17.6,17.601,18.42,20.061,19.241,17.601,15.961,15.961,15.141,13.502,13.501,13.501
2011-10-08,18.422,18.421,18.421,20.061,19.242,18.42,17.601,15.14,14.321,14.321,13.5,12.68
2011-10-09,19.24,20.061,20.88,20.88,20.061,18.421,19.241,15.962,15.962,15.141,14.322,13.501
2011-10-10,21.7,22.52,23.342,22.52,21.701,20.06,19.24,16.781,17.6,15.961,15.96,15.14
2011-10-11,17.601,17.602,17.601,17.601,17.6,17.601,17.601,16.781,16.78,16.78,15.96,15.961
2011-10-12,15.141,15.141,15.141,15.141,15.961,15.141,15.14,15.141,15.141,15.142,15.141,15.141
2011-10-13,18.421,19.241,20.06,20.061,20.06,18.421,18.422,18.42,18.421,18.421,18.422,16.78
2011-10-14,14.32,15.96,18.421,18.422,17.6,16.781,15.141,15.141,14.321,13.501,11.861,11.862
2011-10-15,16.78,17.601,17.601,18.421,18.42,16.781,15.141,13.501,13.5,13.501,13.501,12.681
2011-10-16,16.78,17.6,17.601,18.421,17.6,16.781,15.96,15.14,15.141,15.14,15.961,15.96
2011-10-17,15.961,15.961,16.781,15.96,16.781,15.961,15.961,15.14,14.321,13.501,13.502,12.681
2011-10-18,18.422,19.241,18.42,18.421,18.421,17.601,15.96,15.962,15.141,15.141,14.32,14.32
2011-10-19,14.32,15.14,15.141,15.141,15.96,15.96,15.96,17.602,17.6,16.78,16.781,16.781
2011-10-20,12.68,13.5,12.681,12.68,12.682,12.68,11.86,11.86,11.861,11.04,11.041,10.222
2011-10-21,13.502,12.681,14.321,13.5,13.501,11.861,11.04,11.04,11.041,10.222,10.221,9.402
2011-10-22,11.861,13.5,12.681,12.681,13.5,11.861,11.04,11.042,10.22,9.401,9.4,8.58
2011-10-23,13.5,14.32,14.32,14.321,14.32,13.501,13.501,11.862,11.041,11.041,10.221,10.221
2011-10-24,14.321,15.14,15.14,15.962,15.141,14.32,15.141,12.681,12.681,11.86,12.682,11.861
2011-10-25,15.14,15.961,15.962,15.96,15.961,15.961,14.322,12.68,11.861,11.04,11.861,11.04
2011-10-26,16.78,15.96,14.32,14.32,14.321,14.321,14.32,13.5,13.501,14.321,12.68,12.682
2011-10-27,13.501,13.5,14.321,14.32,15.961,13.5,12.68,11.041,10.22,9.4,7.76,6.941
2011-10-28,8.581,8.581,7.762,7.761,7.762,7.761,7.761,7.761,6.941,6.12,5.301,5.301
2011-10-29,2.841,2.84,2.841,2.021,2.022,2.02,2.021,2.841,2.84,2.841,2.021,2.02
2011-10-30,8.581,9.401,10.221,10.22,10.221,9.401,7.762,15.96,6.941,6.121,5.302,3.661
2011-10-31,10.221,11.041,11.04,11.04,10.222,10.221,9.401,9.402,9.401,7.76,7.761,7.761
2011-11-01,13.5,12.682,13.501,13.501,12.681,11.041,10.222,10.222,9.402,7.762,7.762,6.941
2011-11-02,11.861,12.682,13.5,12.682,12.68,11.04,10.22,9.402,9.401,8.581,7.761,7.76
2011-11-03,13.5,14.321,14.321,14.32,14.321,12.681,11.861,11.041,10.221,9.401,9.4,9.401
2011-11-04,12.68,11.04,11.041,11.861,11.861,10.22,10.221,9.4,7.76,6.94,6.94,6.12
2011-11-05,7.761,9.401,10.22,9.401,9.401,8.58,7.761,6.94,6.122,6.121,5.301,4.48
2011-11-06,11.041,11.861,11.861,12.68,11.86,11.04,10.222,8.581,7.762,7.76,7.76,6.941
2011-11-07,11.861,15.141,15.962,15.963,14.32,13.501,11.86,11.86,9.4,8.581,7.761,7.762
2011-11-08,14.322,15.14,15.96,16.782,15.961,14.321,12.68,11.861,9.402,9.4,7.761,7.761
2011-11-09,13.501,13.5,14.32,14.32,14.32,11.86,11.041,11.041,11.04,9.401,9.4,8.58
2011-11-10,10.221,7.761,7.76,7.76,7.76,7.761,7.76,7.761,7.76,7.761,7.761,6.941
2011-11-11,6.941,8.581,8.582,7.761,7.761,6.941,6.942,6.12,6.12,5.301,6.121,5.301
2011-11-12,11.04,12.68,13.5,14.32,14.32,13.501,10.221,10.221,10.22,10.221,10.222,9.401
2011-11-13,14.321,14.321,15.141,13.501,15.14,14.32,14.32,13.502,13.501,12.68,12.68,11.862
2011-11-14,15.96,17.601,18.421,19.241,18.42,18.42,15.961,17.601,17.601,17.601,16.78,15.96
2011-11-15,15.14,15.14,15.141,15.14,14.321,13.501,13.5,13.5,12.681,13.5,11.861,11.863
2011-11-16,11.86,11.86,11.861,12.681,12.681,12.682,11.86,11.861,11.041,11.04,10.221,10.222
2011-11-17,6.94,6.941,6.941,6.941,6.121,6.121,6.121,5.3,5.302,5.3,3.66,3.66
2011-11-18,6.121,6.94,6.942,6.941,6.94,6.122,5.3,4.481,4.48,4.48,3.662,3.66
2011-11-19,9.401,10.221,10.221,10.22,10.22,9.401,8.581,6.941,7.761,7.761,8.58,8.58
2011-11-20,13.5,15.141,14.321,14.32,14.32,14.321,15.142,13.501,14.321,12.681,11.861,11.86
2011-11-21,13.5,13.5,12.681,11.041,11.042,10.22,10.22,9.401,9.4,9.401,9.4,9.402
2011-11-22,9.401,10.22,10.222,11.042,11.04,11.042,11.041,11.861,11.86,11.86,13.501,12.68
2011-11-23,12.68,11.04,10.221,10.221,9.402,8.58,9.401,8.581,7.762,7.76,6.941,6.941
2011-11-24,11.861,12.681,13.501,13.5,13.5,12.681,10.221,9.401,7.761,7.761,7.762,6.941
2011-11-25,11.861,13.501,14.32,14.321,13.501,13.5,11.861,10.221,9.4,7.76,6.941,6.94
2011-11-26,11.041,12.682,12.681,13.501,11.861,11.86,10.221,9.4,10.22,8.581,8.58,7.761
2011-11-27,15.14,15.141,18.42,18.421,15.96,15.141,13.5,12.682,13.5,12.681,12.68,12.68
2011-11-28,15.96,16.78,17.6,16.781,15.961,16.78,15.961,15.141,15.14,15.14,14.32,14.32
2011-11-29,10.22,10.221,9.4,9.401,9.4,9.401,9.401,9.401,8.581,8.58,8.581,7.761
2011-11-30,7.761,8.582,8.581,7.762,7.76,6.941,6.941,6.12,6.121,6.12,5.3,4.482
2011-12-01,7.76,9.402,9.401,9.401,9.401,7.76,7.761,6.94,6.942,5.301,5.3,3.662
2011-12-02,7.76,9.401,10.221,10.222,10.221,10.222,9.402,6.941,8.582,6.94,6.122,6.121
2011-12-03,7.761,7.76,7.76,8.581,8.58,7.761,6.941,5.3,5.302,5.302,6.121,5.3
2011-12-04,7.761,9.401,10.221,10.222,10.221,8.58,8.581,8.58,7.76,7.761,6.94,6.94
2011-12-05,9.401,10.221,11.861,11.862,13.502,10.221,11.041,11.86,11.862,11.041,11.04,11.862
2011-12-06,11.861,11.862,12.68,13.501,11.86,11.861,11.861,11.861,11.86,11.04,11.862,11.861
2011-12-07,11.042,11.041,11.041,10.221,10.221,9.401,9.401,6.94,6.941,5.301,2.841,2.841
2011-12-08,4.482,5.3,6.121,6.12,6.12,5.3,4.482,3.661,3.661,4.481,3.661,2.841
2011-12-09,7.76,8.581,8.58,8.58,7.76,6.941,6.941,6.94,5.302,5.301,4.48,4.481
2011-12-10,6.12,6.941,6.941,6.942,6.12,4.48,3.661,3.66,2.841,2.02,2.021,1.2
2011-12-11,3.662,5.3,5.3,5.3,5.3,4.48,2.841,2.021,2.021,2.023,2.021,1.202
2011-12-12,4.48,5.301,6.12,6.12,6.121,5.301,5.3,4.481,5.301,3.66,3.661,2.843
2011-12-14,7.762,7.761,8.581,8.58,8.58,7.761,7.76,7.761,6.941,6.941,6.94,6.121
2011-12-15,11.862,13.501,14.32,14.32,11.861,14.32,14.321,14.321,14.321,13.5,14.32,14.321
2011-12-16,6.941,6.941,6.941,6.122,6.121,6.12,6.12,6.121,6.121,6.121,5.301,5.301
2011-12-17,4.482,4.48,4.481,4.482,4.482,3.661,3.662,2.841,2.021,1.2,1.201,1.2
2011-12-18,3.661,5.301,5.3,6.121,4.48,4.48,4.48,3.662,2.841,2.021,2.021,1.201
2011-12-19,5.3,6.94,7.76,8.582,9.401,8.582,7.761,7.761,9.402,7.761,7.762,7.76
2011-12-20,11.041,11.04,11.04,11.041,11.04,9.4,8.58,8.58,7.761,7.761,7.76,8.582
2011-12-21,11.861,11.042,12.681,12.68,11.04,11.042,11.04,13.501,13.5,13.5,13.501,13.501
2011-12-22,12.681,11.86,11.861,12.681,11.86,11.041,11.042,11.041,10.221,10.221,7.761,9.401
2011-12-23,9.401,9.4,9.401,8.58,8.581,7.761,7.762,6.941,6.12,6.12,6.121,6.12
2011-12-24,6.942,6.94,6.941,6.121,6.123,4.481,5.3,5.302,3.661,3.66,2.841,2.84
2011-12-25,5.302,6.121,6.941,6.941,7.762,6.94,6.12,6.121,6.122,5.3,4.481,3.662
2011-12-26,7.762,8.581,8.582,8.58,7.76,6.941,6.121,5.301,5.302,3.66,3.661,3.661
2011-12-27,5.3,5.301,10.221,10.221,11.042,9.401,8.58,6.942,6.123,6.121,6.121,5.3
2011-12-28,6.941,6.94,6.12,6.12,5.301,4.481,3.661,2.841,2.84,2.02,2.02,2.021
2011-12-29,3.661,4.48,5.301,5.302,5.302,5.301,5.3,5.302,4.481,4.481,4.481,5.3
2011-12-30,6.12,7.761,9.4,10.221,10.22,8.581,7.761,6.941,6.941,7.76,6.94,7.762
2011-12-31,14.321,13.5,11.86,11.861,11.041,10.22,10.22,10.221,10.221,9.4,8.58,7.761
2012-01-01,9.402,10.221,11.042,11.861,11.04,12.682,11.862,10.222,11.042,11.041,11.86,11.04
2012-01-02,4.481,5.3,5.3,4.482,3.661,3.662,3.66,2.84,2.841,2.841,2.021,2.02
2012-01-03,0.381,0.382,-0.439,-0.44,-1.26,-1.259,-1.259,-2.079,-2.08,-2.899,-2.9,-2.899
2012-01-04,-2.898,-1.259,-1.259,0.38,0.38,1.201,1.201,1.2,1.202,1.201,1.2,1.201
2012-01-05,5.3,6.941,6.94,7.761,7.762,7.76,6.941,6.941,5.301,3.661,3.661,2.841
2012-01-06,7.76,9.4,11.86,14.321,14.321,11.861,13.5,11.861,10.221,9.401,7.76,7.76
2012-01-07,9.401,11.04,13.501,16.78,15.961,15.142,15.141,14.321,13.5,11.041,11.041,10.221
2012-01-08,8.581,9.4,9.401,9.401,9.4,8.58,6.941,6.121,5.301,4.481,3.661,3.661
2012-01-09,3.662,3.662,2.021,2.02,2.021,2.02,1.201,1.201,1.2,1.201,1.201,2.02
2012-01-10,10.221,10.22,10.222,10.22,10.22,10.22,9.4,8.58,6.941,6.121,5.301,3.66
2012-01-11,5.3,6.121,6.121,6.94,6.94,6.941,6.941,6.121,6.121,6.941,6.94,6.941
2012-01-12,6.941,10.221,10.22,11.04,11.86,11.861,11.04,10.22,10.22,11.04,8.58,9.403
2012-01-13,2.842,3.66,3.66,3.66,4.48,4.481,3.66,3.66,2.84,2.84,1.201,0.381
2012-01-14,2.021,2.021,2.84,2.841,2.84,2.842,2.021,1.201,1.201,0.381,-0.439,-0.439
2012-01-15,0.381,1.201,1.201,2.021,2.021,2.021,0.381,-0.439,-0.44,-0.439,0.381,-0.44
2012-01-16,1.202,2.841,2.841,3.66,3.661,3.66,3.66,3.662,3.661,4.481,5.3,3.661
2012-01-17,6.122,8.581,11.043,11.042,11.862,11.861,11.86,11.861,11.86,11.861,11.86,11.861
2012-01-18,5.301,5.3,5.301,5.3,4.482,3.661,2.841,2.021,2.021,1.201,0.38,-0.439
2012-01-19,1.2,2.02,2.841,3.66,3.66,3.661,3.66,3.66,3.661,3.661,3.66,3.661
2012-01-20,1.201,2.021,2.021,2.02,1.201,2.021,1.201,1.2,1.201,1.201,1.201,-0.439
2012-01-21,1.202,1.2,1.2,1.201,1.2,1.201,1.2,0.381,0.381,0.38,0.381,-0.44
2012-01-22,-0.44,-0.439,-0.44,-0.44,-0.44,-0.44,-0.439,-0.438,-0.44,-0.44,-0.44,-0.439
2012-01-23,2.022,2.021,2.022,2.02,2.841,2.84,2.84,3.661,3.662,3.661,3.66,4.48
2012-01-24,6.941,6.942,7.76,9.4,9.401,10.22,9.4,11.04,6.121,7.76,6.121,6.121
2012-01-25,6.122,6.94,6.941,7.761,6.941,7.761,6.12,6.941,6.121,5.301,5.301,4.48
2012-01-26,6.941,8.582,9.401,10.222,9.402,10.222,10.222,9.401,9.4,9.401,8.581,9.4
2012-01-27,13.501,13.501,13.5,12.68,11.041,10.22,9.401,7.76,6.94,6.941,6.941,6.12
2012-01-28,5.3,6.94,8.581,9.4,10.221,10.222,10.221,10.221,9.401,7.761,6.94,6.121
2012-01-29,6.121,6.12,6.121,7.761,7.76,7.761,6.941,6.121,5.301,5.3,6.121,5.301
2012-01-30,3.661,5.3,6.122,6.122,6.941,7.761,6.94,5.302,5.301,5.3,4.481,3.662
2012-01-31,9.401,11.86,13.501,15.142,15.141,15.141,15.141,13.502,9.4,11.86,11.041,11.04
2012-02-01,11.041,11.86,18.421,17.6,17.601,16.781,15.96,15.14,14.321,14.321,13.501,11.86
2012-02-02,10.22,10.221,9.401,11.86,11.861,10.22,9.401,8.582,7.761,6.94,6.121,6.122
2012-02-03,6.941,7.761,7.761,8.582,9.401,9.401,8.581,6.941,6.941,6.941,6.94,3.66
2012-02-04,5.3,5.3,6.121,6.121,6.94,5.3,4.483,3.66,2.841,2.84,2.841,2.84
2012-02-05,3.661,4.48,5.3,5.301,5.3,6.122,5.3,5.301,4.48,4.481,3.66,2.842
2012-02-06,6.122,8.58,9.402,10.221,9.4,9.4,8.581,7.76,6.941,6.12,5.3,5.301
2012-02-07,9.401,11.04,11.041,11.041,11.042,11.042,10.221,8.582,7.76,6.941,6.12,6.12
2012-02-08,4.481,4.481,5.302,5.301,3.66,2.841,2.84,2.841,2.84,2.84,2.841,2.84
2012-02-09,3.66,5.3,6.12,6.12,6.941,6.941,6.941,6.12,6.12,5.3,5.301,5.3
2012-02-10,5.3,5.3,6.121,6.12,6.941,6.94,5.3,6.12,6.12,6.12,6.12,5.301
2012-02-11,3.66,3.661,3.662,5.301,2.021,2.021,2.022,1.201,-0.439,-1.258,-1.259,-2.08
2012-02-12,-1.26,-0.44,-0.439,-0.438,1.201,0.381,-0.439,-0.439,-1.26,-1.259,-1.259,-1.26
2012-02-13,4.48,6.121,6.94,7.76,7.761,7.76,6.941,6.941,5.301,4.482,3.661,4.481
2012-02-14,5.301,7.761,9.401,10.221,10.221,10.221,8.58,7.761,8.58,7.761,7.76,7.76
2012-02-15,8.581,9.401,10.22,10.221,10.221,10.22,9.403,8.581,7.761,6.94,6.94,6.941
2012-02-16,6.12,6.94,6.121,6.94,6.941,6.94,6.941,6.12,6.12,6.941,6.12,6.122
2012-02-17,8.58,9.4,9.402,10.221,10.221,10.22,9.402,8.581,9.4,8.581,7.76,7.76
2012-02-18,7.76,9.4,11.04,10.221,11.04,12.681,11.86,11.041,11.041,11.041,9.4,7.762
2012-02-19,4.48,5.3,6.12,5.3,6.12,5.3,5.301,5.3,5.3,3.66,2.841,2.02
2012-02-20,4.481,5.301,6.121,6.94,7.761,8.58,6.941,6.94,6.941,5.301,5.301,5.3
2012-02-22,9.401,10.221,11.04,13.502,14.32,14.321,12.681,11.861,11.041,12.681,11.04,11.86
2012-02-23,13.502,14.321,15.141,15.142,15.96,15.14,15.141,13.5,11.86,11.041,11.04,11.04
2012-02-24,9.4,10.22,11.861,9.401,9.4,10.22,10.222,11.041,11.041,10.222,9.401,8.581
2012-02-25,6.122,6.121,6.121,6.121,6.121,5.3,5.301,3.661,3.66,2.84,2.841,2.842
2012-02-26,5.3,6.12,6.94,7.761,7.761,7.76,6.94,6.94,6.12,5.301,5.3,3.66
2012-02-27,9.401,9.4,11.861,14.322,15.141,15.141,14.322,13.501,12.681,11.86,11.04,10.22
2012-02-28,7.76,7.761,9.4,10.221,10.221,10.22,10.221,10.22,9.401,6.941,6.94,6.12
2012-02-29,6.12,7.76,7.76,9.401,9.401,9.401,9.401,9.4,10.22,10.222,10.222,10.22
2012-03-01,15.961,16.781,16.78,17.601,16.781,15.961,15.141,12.68,11.041,10.221,8.581,7.76
2012-03-02,9.401,10.22,11.04,10.22,9.401,7.761,7.76,7.76,7.761,7.762,7.761,7.76
2012-03-03,10.221,11.04,11.86,12.681,13.501,13.5,13.501,11.861,11.041,11.861,11.041,10.221
2012-03-04,6.941,7.761,7.76,7.761,7.762,6.941,6.12,5.3,4.48,4.48,3.661,3.661
2012-03-05,3.661,3.661,4.481,5.301,5.3,5.301,4.481,3.662,3.661,3.661,2.84,2.021
2012-03-06,3.661,5.3,6.121,6.942,7.761,7.76,6.94,6.94,6.122,6.121,4.482,4.481
2012-03-07,11.042,13.501,14.32,15.141,15.961,15.961,15.961,15.142,13.5,11.04,11.861,11.04
2012-03-08,15.961,17.602,18.42,19.241,18.421,18.42,18.421,17.601,17.6,17.6,15.961,15.96
2012-03-09,7.761,8.583,10.221,11.86,12.68,11.86,11.04,10.221,8.581,7.761,6.941,6.12
2012-03-10,5.301,6.12,6.941,6.941,7.76,7.76,7.761,6.942,6.121,5.301,3.66,3.662
2012-03-11,9.401,10.221,11.86,13.5,13.5,14.321,14.321,13.5,11.04,10.221,9.401,9.401
2012-03-12,12.681,15.142,16.782,15.96,18.42,18.422,17.6,15.96,15.96,15.14,15.96,15.96
2012-03-13,17.601,17.6,19.241,21.701,22.521,21.702,21.701,19.242,17.601,16.781,15.961,15.961
2012-03-14,19.242,20.06,21.7,21.7,22.521,21.701,21.701,19.241,18.42,17.6,14.321,15.961
2012-03-15,18.421,20.061,22.52,22.52,22.521,21.7,20.061,19.24,16.781,15.141,14.321,12.68
2012-03-16,11.04,11.86,12.681,11.861,12.681,12.681,12.681,11.861,11.86,11.04,11.041,11.041
2012-03-17,15.961,17.601,18.421,19.241,19.241,19.24,18.42,16.781,15.961,15.141,15.14,13.501
2012-03-18,11.041,11.862,13.5,15.14,15.14,15.961,15.961,15.96,14.322,14.323,13.501,12.681
2012-03-19,17.6,18.422,19.241,19.24,20.062,19.241,19.24,18.421,17.601,17.6,15.96,15.962
2012-03-20,17.601,17.601,17.601,18.42,18.421,17.6,17.6,16.781,16.781,15.96,15.141,14.32
2012-03-21,15.14,15.14,15.96,15.961,16.781,17.601,17.601,17.602,15.96,15.142,14.321,15.14
2012-03-22,15.141,16.781,17.601,18.421,19.243,20.06,20.06,20.06,18.42,16.781,15.961,15.961
2012-03-23,20.062,21.701,22.521,22.522,22.52,22.521,21.701,20.06,20.061,18.42,17.6,17.602
2012-03-24,14.32,14.321,14.321,13.5,13.5,13.501,11.862,11.861,11.04,11.041,11.04,11.041
2012-03-25,9.4,10.222,11.04,11.041,12.681,13.501,13.5,13.5,12.681,12.681,11.86,12.681
2012-03-26,12.68,12.68,12.681,12.681,12.681,11.861,11.04,10.22,9.401,8.581,7.761,6.942
2012-03-27,6.121,7.761,9.401,10.221,10.223,11.041,10.22,10.222,10.222,7.761,7.76,7.76
2012-03-28,15.141,15.96,18.42,18.42,18.421,17.6,17.602,17.6,17.6,16.78,15.961,15.141
2012-03-29,13.5,11.862,13.501,14.32,14.321,14.32,13.502,12.681,11.861,11.041,10.22,10.222
2012-03-31,12.681,15.14,13.5,14.32,13.501,12.681,11.04,10.22,9.401,9.4,8.58,7.761
2012-04-01,10.22,11.04,12.681,13.5,14.32,14.32,14.32,14.323,13.5,13.501,13.503,11.86
2012-04-02,11.041,11.861,11.861,12.68,13.5,13.5,13.5,13.5,11.861,11.862,10.22,11.041
2012-04-03,14.321,15.962,15.961,17.602,18.42,18.421,17.601,15.961,15.961,15.142,13.502,13.502
2012-04-04,17.6,17.601,18.42,19.241,19.241,20.061,20.062,20.061,19.241,17.601,15.96,14.32
2012-04-05,11.042,11.862,11.86,13.501,13.5,13.501,13.5,12.681,11.04,10.221,9.4,9.402
2012-04-06,10.221,11.041,12.68,13.501,13.5,14.321,13.501,12.68,11.861,11.04,9.4,10.222
2012-04-07,11.86,13.5,13.502,14.32,15.14,15.141,15.142,15.14,13.501,13.5,12.68,11.86
2012-04-08,15.14,16.781,17.601,18.421,19.241,18.42,18.42,17.6,15.961,14.32,13.502,13.501
2012-04-09,15.14,15.141,15.961,16.781,15.961,15.141,15.141,14.321,13.5,12.681,11.861,11.04
2012-04-11,7.76,9.4,7.76,8.58,11.04,10.221,9.4,9.401,7.761,6.94,6.94,6.94
2012-04-12,11.861,12.681,13.5,12.68,12.68,13.501,13.501,11.861,11.042,10.22,10.221,10.221
2012-04-13,13.5,14.321,14.32,15.141,15.96,15.96,15.14,15.141,13.501,13.5,11.04,10.222
2012-04-14,16.78,18.42,19.241,19.24,19.241,18.42,18.42,17.601,15.96,15.961,15.141,15.141
2012-04-15,19.241,20.06,21.701,21.702,22.521,21.701,21.701,21.7,19.24,18.421,20.881,20.06
2012-04-16,20.88,23.341,24.161,25.8,25.8,25.802,25.801,24.161,23.341,20.882,20.88,21.701
2012-04-17,17.601,18.421,19.24,20.06,20.881,19.24,19.24,17.601,17.601,15.961,15.141,15.141
2012-04-18,11.862,11.86,11.04,10.221,10.22,10.22,10.221,10.221,10.222,10.221,10.221,10.223
2012-04-19,15.14,15.961,16.782,17.601,18.421,17.6,17.6,16.78,15.961,14.321,14.32,13.501
2012-04-20,16.781,18.421,19.24,19.24,20.061,19.241,18.42,17.6,16.78,15.96,15.141,14.321
2012-04-21,19.24,20.061,21.7,22.52,21.702,23.341,20.881,15.96,13.501,13.501,12.681,11.861
2012-04-22,8.58,8.581,8.58,8.581,8.581,7.76,7.761,7.76,7.761,7.761,6.94,7.761
2012-04-23,6.94,6.941,7.761,7.761,5.301,5.301,6.121,6.941,6.12,6.121,6.121,6.121
2012-04-24,12.681,13.501,13.5,13.501,13.5,14.322,13.501,13.5,12.68,11.862,11.042,10.221
2012-04-25,15.141,15.961,15.96,16.781,17.601,17.6,17.601,17.601,15.961,14.32,13.501,13.502
2012-04-26,14.321,13.501,15.14,14.321,14.321,15.141,15.142,15.14,15.141,14.32,14.32,13.501
2012-04-27,11.861,11.86,11.86,14.321,14.32,15.14,14.32,13.5,11.86,11.042,10.22,9.401
2012-04-28,8.58,9.4,10.22,10.221,11.041,10.221,9.4,7.76,8.581,7.761,7.76,8.58
2012-04-29,12.68,13.5,15.142,15.962,17.601,18.42,17.601,15.961,15.962,14.321,13.5,12.681
2012-04-30,11.04,12.681,13.5,14.321,15.96,15.961,15.96,15.14,14.321,14.322,14.321,14.321
2012-05-01,21.7,22.521,23.341,23.341,23.342,23.341,21.7,21.701,20.062,19.242,19.24,17.602
2012-05-02,16.781,16.78,18.42,19.24,19.242,17.6,15.96,15.141,14.321,14.321,13.503,13.501
2012-05-03,15.96,17.601,19.242,20.061,20.881,22.521,22.521,21.703,19.24,18.421,18.421,17.601
2012-05-04,18.421,19.242,20.062,22.52,24.161,21.701,21.7,21.701,20.881,19.241,17.601,17.6
2012-05-05,22.52,23.341,21.7,20.061,20.882,20.88,20.06,18.421,17.601,16.782,16.78,15.96
2012-05-07,15.962,17.601,18.42,18.421,17.6,17.6,17.601,16.78,15.141,15.142,15.141,15.14
2012-05-08,18.421,19.241,18.42,18.421,19.241,19.24,19.24,19.241,19.241,19.241,17.601,17.601
2012-05-09,18.421,19.241,19.24,19.242,20.061,19.241,14.321,13.501,13.501,13.501,12.681,12.68
2012-05-10,14.321,15.141,15.961,15.141,16.78,17.6,15.961,15.141,14.32,13.501,13.501,12.682
2012-05-11,15.961,17.6,18.42,18.421,18.42,19.24,19.24,19.241,18.421,17.6,15.961,15.141
2012-05-12,19.241,19.241,20.06,20.882,21.701,20.062,20.061,19.24,18.421,17.6,15.96,16.782
2012-05-13,19.241,20.88,21.7,22.521,22.521,21.701,20.88,20.062,20.06,19.241,18.421,18.421
2012-05-14,15.962,18.421,18.421,18.421,18.42,15.96,16.78,16.781,16.781,16.781,16.78,16.78
2012-05-16,21.7,22.52,22.52,22.521,22.521,22.521,22.522,21.701,20.06,19.241,19.24,18.42
2012-05-17,17.6,18.421,19.241,19.241,20.061,20.06,20.061,19.242,17.602,16.781,15.961,15.14
2012-05-18,18.42,19.242,20.062,20.06,20.062,20.061,19.24,18.421,18.421,17.602,15.961,14.32
2012-05-19,20.061,21.7,22.52,22.52,23.34,23.342,23.341,21.7,20.881,19.242,19.243,17.6
2012-05-20,20.881,21.701,22.52,21.701,22.52,22.521,21.7,20.061,20.061,19.241,18.421,17.601
2012-05-21,17.6,17.601,17.601,19.24,19.241,20.061,19.241,20.061,19.241,18.421,18.42,18.421
2012-05-22,18.42,19.241,19.241,21.702,20.881,22.52,20.88,20.06,19.242,18.421,18.422,18.421
2012-05-23,20.061,20.06,20.881,21.701,21.701,19.241,19.24,18.42,18.421,18.42,18.421,17.6
2012-05-24,21.701,22.52,23.34,23.341,23.341,23.34,22.52,21.701,20.06,19.241,19.241,19.24
2012-05-25,22.52,23.341,23.342,24.16,24.98,24.161,24.161,23.342,21.701,21.7,20.062,20.06
2012-05-26,23.34,24.161,24.162,24.16,24.982,24.981,24.16,23.342,23.34,22.52,21.7,21.701
2012-05-27,23.34,24.16,24.16,24.98,24.981,24.981,24.161,24.161,23.34,20.06,18.42,18.421
2012-05-28,24.16,25.8,25.801,26.621,26.62,26.62,25.8,25.801,24.98,24.161,23.34,22.521
2012-05-29,25.802,26.62,26.62,26.621,26.62,26.62,25.8,24.98,21.701,17.601,18.42,18.42
2012-05-30,21.7,21.701,22.521,22.52,22.521,23.34,23.341,22.52,15.14,20.88,20.062,20.061
2012-05-31,22.521,23.341,24.163,24.161,24.162,24.161,23.341,22.521,20.881,20.881,20.061,20.06
2012-06-01,21.7,22.521,22.522,22.52,23.341,21.702,18.422,18.421,18.421,19.241,17.602,17.6
2012-06-02,18.42,18.42,19.242,19.24,19.241,19.242,19.24,19.241,18.421,17.6,16.782,15.96
2012-06-03,20.061,20.882,20.881,21.701,21.702,21.7,21.702,20.881,20.061,18.421,18.421,16.781
